timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,62500,62500,0,100,0,0,100
10,62500,60222,0,81,0,0,0
20,62500,60501,0,79,0,0,0
30,62500,60510,0,85,0,0,0
40,62500,60377,0,131,0,0,0
50,62500,59240,0,157,0,0,0
60,62500,58570,0,187,0,0,0
70,62500,57803,0,220,0,0,0
80,62500,56877,0,271,0,0,0
90,62500,55680,0,321,0,0,0
100,62500,54494,0,389,0,0,0
110,62500,52645,0,499,0,0,0
120,62500,50072,0,612,0,0,0
130,62500,46993,0,711,0,0,0
140,62500,44824,0,859,0,0,0
150,62500,41270,0,1043,0,0,0
160,62500,36721,0,1268,0,0,0
170,62500,31125,0,1500,0,0,0
180,62500,25719,0,1854,0,0,0
190,62500,18106,0,2181,0,0,0
200,62500,12097,0,2515,0,0,0
210,62500,7822,0,2820,0,0,0
220,62500,4708,0,3016,0,0,0
230,62500,3416,0,3139,0,0,0
240,62500,2580,0,3253,0,0,0
250,62500,2351,0,3268,0,0,0
260,62500,1801,0,3278,0,0,0
270,62500,1893,0,3276,0,0,0
280,62500,2094,0,3256,0,0,0
290,62500,2007,0,3227,0,0,0
300,62500,1884,0,3278,0,0,0
310,62500,2403,0,3291,0,0,0
320,62500,2413,0,3310,0,0,0
330,62500,1944,0,3347,0,0,0
340,62500,2002,0,3308,0,0,0
350,62500,1980,0,3253,0,0,0
360,62500,2389,0,3247,0,0,0
370,62500,2362,0,3275,0,0,0
380,62500,2485,0,3297,0,0,0
390,62500,1955,0,3286,0,0,0
400,62500,2264,0,3267,0,0,0
410,62500,2295,0,3313,0,0,0
420,62500,1687,0,3327,0,0,0
430,62500,1789,0,3327,0,0,0
440,62500,1655,0,3289,0,0,0
450,62500,1940,0,3319,0,0,0
460,62500,1967,0,3282,0,0,0
470,62500,2286,0,3322,0,0,0
480,62500,1860,0,3284,0,0,0
490,62500,1888,0,3324,0,0,0
500,62500,1763,0,3330,0,0,0
510,62500,1641,0,3295,0,0,0
520,62500,2365,0,3308,0,0,0
530,62500,1844,0,3268,0,0,0
540,62500,1987,0,3303,0,0,0
550,62500,2084,0,3315,0,0,0
560,62500,2072,0,3320,0,0,0
570,62500,1823,0,3247,0,0,0
580,62500,2234,0,3260,0,0,0
590,62500,1952,0,3322,0,0,0
600,62500,1788,0,3378,0,0,0
610,62500,1350,0,3309,0,0,0
620,62500,1450,0,3314,0,0,0
630,62500,1918,0,3331,0,0,0
640,62500,2087,0,3322,0,0,0
650,62500,1911,0,3295,0,0,0
660,62500,1404,0,3239,0,0,0
670,62500,2193,0,3344,0,0,0
680,62500,1999,0,3338,0,0,0
690,62500,1527,0,3294,0,0,0
700,62500,1881,0,3289,0,0,0
710,62500,2170,0,3286,0,0,0
720,62500,1955,0,3257,0,0,0
730,62500,1781,0,3290,0,0,0
740,62500,1937,0,3312,0,0,0
750,62500,2070,0,3344,0,0,0
760,62500,1798,0,3296,0,0,0
770,62500,2152,0,3274,0,0,0
780,62500,2149,0,3290,0,0,0
790,62500,2045,0,3279,0,0,0
800,62500,2002,0,3296,0,0,0
810,62500,1493,0,3279,0,0,0
820,62500,1986,0,3305,0,0,0
830,62500,1651,0,3361,0,0,0
840,62500,1537,0,3275,0,0,0
850,62500,2053,0,3282,0,0,0
860,62500,1902,0,3315,0,0,0
870,62500,1994,0,3297,0,0,0
880,62500,1869,0,3292,0,0,0
890,62500,1881,0,3328,0,0,0
900,62500,1894,0,3332,0,0,0
910,62500,2010,0,3300,0,0,0
920,62500,2005,0,3291,0,0,0
930,62500,2064,0,3294,0,0,0
940,62500,2465,0,3277,0,0,0
950,62500,2219,0,3266,0,0,0
960,62500,2659,0,3240,0,0,0
970,62500,2045,0,3271,0,0,0
980,62500,2137,0,3253,0,0,0
990,62500,2051,0,3296,0,0,0
1000,62500,1715,0,3320,0,0,0
