"timeStep","repNb","resource1amountMean","resource1amountICinf","resource1amountICsup","resource2amountMean","resource2amountICinf","resource2amountICsup","prey1PopulationSizeMean","prey1PopulationSizeICinf","prey1PopulationSizeICsup","prey2PopulationSizeMean","prey2PopulationSizeICinf","prey2PopulationSizeICsup","prey1catchesMean","prey1catchesICinf","prey1catchesICsup","prey2catchesMean","prey2catchesICinf","prey2catchesICsup","predator1PopulationSizeMean","predator1PopulationSizeICinf","predator1PopulationSizeICsup","prey1growthRateMean","prey1growthRateICinf","prey1growthRateICsup","prey2growthRateMean","prey2growthRateICinf","prey2growthRateICsup","predatorGrowthRateMean","predatorGrowthRateICinf","predatorGrowthRateICsup","prey1catchRateMean","prey1catchRateICinf","prey1catchRateICsup","prey2catchRateMean","prey2catchRateICinf","prey2catchRateICsup"
0,44,250000,250000,250000,250000,250000,250000,0,0,0,4000,4000,4000,0,0,0,0,0,0,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,50,250000,250000,250000,67607.9090909091,67417.3636363636,67814.6363636364,0,0,0,2785.63636363636,2779.52272727273,2792.09090909091,0,0,0,571.96,509.08,624.9,201.159090909091,198.954545454545,203.318181818182,0,0,0,-0.303590909090909,-0.305164772727273,-0.3020625,-0.329469696969697,-0.336969696969697,-0.321969696969697,0,0,0,0.0174926540215637,0.0173106207591327,0.0176645106750455
20,50,250000,250000,250000,118126.295454545,117757.909090909,118477.886363636,0,0,0,2612.93181818182,2601.97727272727,2624.20454545455,0,0,0,283.9,250.94,309.84,148.090909090909,145.772727272727,150.545454545455,0,0,0,-0.061991123559127,-0.0657545350753699,-0.0584377038349445,-0.263880077217565,-0.271859340644267,-0.255804315419146,0,0,0,0.0122128176260048,0.0120172268669723,0.0124114405398474
30,50,250000,250000,250000,124807.840909091,124142.863636364,125431.386363636,0,0,0,2922.40909090909,2903.70454545455,2941.5,0,0,0,202.36,179.4,221.98,112.590909090909,110.363636363636,114.772727272727,0,0,0,0.118396240965899,0.113485061376653,0.123178245239053,-0.239193807382077,-0.251233716625704,-0.227520744700807,0,0,0,0.00916823284395962,0.00899871307438249,0.00934359535258291
40,50,250000,250000,250000,109038.590909091,108048.863636364,109936.75,0,0,0,3366.61363636364,3340.15909090909,3390.5,0,0,0,163.38,143.94,179.86,98.0454545454545,95.75,100.318181818182,0,0,0,0.15203624980086,0.146859525128367,0.156831041020446,-0.12878809920801,-0.141360113459667,-0.116894150666287,0,0,0,0.00654439876251395,0.00639556811574445,0.00668809961155849
50,50,250000,250000,250000,88563,87364.9772727273,89772.7727272727,0,0,0,3788.22727272727,3757.34090909091,3816.75,0,0,0,164.8,146.5,180.56,87.8636363636364,85.3636363636364,90.5681818181818,0,0,0,0.125273852687217,0.120996433293756,0.130225226356929,-0.103286579282261,-0.121293970834744,-0.0841222488037866,0,0,0,0.0057126920130914,0.00559738820732691,0.0058267905879903
60,50,250000,250000,250000,70135.0909090909,68796.0681818182,71482.4545454545,0,0,0,4209.68181818182,4175.97727272727,4241.63636363636,0,0,0,159.68,140.32,175.22,88.4318181818182,85.9545454545455,90.8409090909091,0,0,0,0.11137357810206,0.108087515766183,0.114399584496241,0.00875270085230527,-0.00929215348551714,0.0277684188793546,0,0,0,0.00490499413141561,0.00480188103552682,0.00501259870722195
70,50,250000,250000,250000,54174.0454545455,52938.4772727273,55373.3181818182,0,0,0,4611.04545454545,4578.77272727273,4641.43181818182,0,0,0,173.26,154.34,189.6,90.5,87.8409090909091,93.0454545454545,0,0,0,0.0954582132239802,0.0918526605006083,0.0991747085437125,0.0241580294436261,0.00916269093245848,0.0394451094001116,0,0,0,0.00478340048251314,0.00467725649494005,0.00488150035764979
80,50,250000,250000,250000,40463.4772727273,39223,41567.0681818182,0,0,0,4906.90909090909,4875.22727272727,4933.59090909091,0,0,0,191.12,169.36,208.76,95.5681818181818,92.4772727272727,98.4090909090909,0,0,0,0.0643597654053658,0.0602032784273956,0.0688126299365041,0.0570618076325465,0.0415746131122865,0.0719331068369,0,0,0,0.00481690715142741,0.00472118046309854,0.00492492234958856
90,50,250000,250000,250000,31783.8409090909,30954.9545454545,32716.7272727273,0,0,0,5105.25,5080.11363636364,5129.02272727273,0,0,0,194.48,171.04,214.02,109.727272727273,106.090909090909,113.295454545455,0,0,0,0.0405902239762607,0.0362588713812831,0.044933678496392,0.149635886486439,0.131966330696606,0.167319379140043,0,0,0,0.00460128599337898,0.0044869189434538,0.00470961762151415
