"timeStep","repNb","resource1amountMean","resource1amountICinf","resource1amountICsup","resource2amountMean","resource2amountICinf","resource2amountICsup","prey1PopulationSizeMean","prey1PopulationSizeICinf","prey1PopulationSizeICsup","prey2PopulationSizeMean","prey2PopulationSizeICinf","prey2PopulationSizeICsup","prey1catchesMean","prey1catchesICinf","prey1catchesICsup","prey2catchesMean","prey2catchesICinf","prey2catchesICsup","predator1PopulationSizeMean","predator1PopulationSizeICinf","predator1PopulationSizeICsup","prey1growthRateMean","prey1growthRateICinf","prey1growthRateICsup","prey2growthRateMean","prey2growthRateICinf","prey2growthRateICsup","predatorGrowthRateMean","predatorGrowthRateICinf","predatorGrowthRateICsup","prey1catchRateMean","prey1catchRateICinf","prey1catchRateICsup","prey2catchRateMean","prey2catchRateICinf","prey2catchRateICsup"
0,50,250000,250000,250000,250000,250000,250000,0,0,0,4000,4000,4000,0,0,0,0,0,0,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,50,250000,250000,250000,67616.58,67387.6,67824.34,0,0,0,2789.38,2779.36,2799.06,0,0,0,646.46,641.02,651.72,201.34,199.2,203.64,0,0,0,-0.302655,-0.305145,-0.300235,-0.328866666666667,-0.336866666666667,-0.321266666666667,0,0,0,0.0173947766667851,0.0172233503725263,0.0175531261486797
20,50,250000,250000,250000,118276.2,117699.74,118829.24,0,0,0,2605.22,2590.24,2621.42,0,0,0,331.44,326.42,336.54,148.88,146.4,151.18,0,0,0,-0.0660800058024785,-0.069456782061758,-0.062645894719367,-0.260392443315269,-0.270582481285498,-0.250570296316029,0,0,0,0.0125496146476847,0.012365121759984,0.0127294716031954
30,50,250000,250000,250000,125100.98,124303.6,125964.82,0,0,0,2926.26,2904.04,2947.86,0,0,0,230.86,225.66,235.96,113.5,110.88,115.96,0,0,0,0.123201705060171,0.119408492258498,0.126821444562034,-0.237734014019809,-0.248484296649039,-0.226180855143996,0,0,0,0.00923579488310532,0.00906411706695926,0.00940207493931302
40,50,250000,250000,250000,108964.6,107946.2,109995.36,0,0,0,3356.02,3329.42,3381.84,0,0,0,191.68,185.7,197,101.84,99.16,104.54,0,0,0,0.146860518724457,0.142573186841113,0.150880493639098,-0.101994166154854,-0.11919713202927,-0.0867639025150013,0,0,0,0.0067588283930213,0.0066118962171884,0.0069041818674661
50,50,250000,250000,250000,88978.6,87687,90233.58,0,0,0,3773.04,3741.38,3806.28,0,0,0,192.46,186.6,198.22,90.66,87.82,93.6,0,0,0,0.12432735452223,0.119711831349658,0.129022611437587,-0.109587401108919,-0.125408222588343,-0.09240769590176,0,0,0,0.00589455395991953,0.00575767377722218,0.00601308045182819
60,50,250000,250000,250000,71103.24,69791.52,72549,0,0,0,4193.38,4158,4227.14,0,0,0,190.02,183.76,196.98,91.62,88.54,94.68,0,0,0,0.111542841607964,0.107211947442822,0.115694687721756,0.0110529016969339,-0.00174229968083715,0.025799470482651,0,0,0,0.00516659427872526,0.00506833871128996,0.00527014296244028
70,50,250000,250000,250000,54683.52,53303.02,56011.56,0,0,0,4594.76,4557.9,4630.4,0,0,0,204.18,197.22,211,94.44,91.34,97.4,0,0,0,0.0958249066723341,0.092602519579133,0.0993952279183317,0.0330924609395082,0.0131518709634561,0.0518227212705764,0,0,0,0.00499219876047644,0.00488122251801267,0.00510012926920689
80,50,250000,250000,250000,40952.04,39484.14,42280.44,0,0,0,4893.34,4862,4923.52,0,0,0,223.02,216.56,229.62,98.84,95.96,101.88,0,0,0,0.0652235405486365,0.0618032725820942,0.0686461772625043,0.0501571541154973,0.0326150252800609,0.0666601559500469,0,0,0,0.00497303051266119,0.00487181997721869,0.00507553668078173
90,50,250000,250000,250000,31962.8,30977.12,33001.5,0,0,0,5090.34,5062.28,5117.16,0,0,0,229.92,222.76,237.24,111.8,108.44,114.9,0,0,0,0.0404145337007488,0.0366260427384071,0.043621252971044,0.132909277708712,0.116714407345441,0.148103734468646,0,0,0,0.00480760273981917,0.00469610543178847,0.0049118966195613
