"timeStep","repNb","resource1amountMean","resource1amountICinf","resource1amountICsup","resource2amountMean","resource2amountICinf","resource2amountICsup","prey1PopulationSizeMean","prey1PopulationSizeICinf","prey1PopulationSizeICsup","prey2PopulationSizeMean","prey2PopulationSizeICinf","prey2PopulationSizeICsup","prey1catchesMean","prey1catchesICinf","prey1catchesICsup","prey2catchesMean","prey2catchesICinf","prey2catchesICsup","predator1PopulationSizeMean","predator1PopulationSizeICinf","predator1PopulationSizeICsup","prey1growthRateMean","prey1growthRateICinf","prey1growthRateICsup","prey2growthRateMean","prey2growthRateICinf","prey2growthRateICsup","predatorGrowthRateMean","predatorGrowthRateICinf","predatorGrowthRateICsup","prey1catchRateMean","prey1catchRateICinf","prey1catchRateICsup","prey2catchRateMean","prey2catchRateICinf","prey2catchRateICsup"
0,30,250000,250000,250000,250000,250000,250000,0,0,0,4000,4000,4000,0,0,0,0,0,0,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,250000,250000,250000,67592.6666666667,67262.1666666667,67876.7333333333,0,0,0,2788.06666666667,2777.5,2799.3,0,0,0,649.933333333333,640.833333333333,659.133333333333,203.7,200.966666666667,206.366666666667,0,0,0,-0.302983333333333,-0.3055,-0.300291666666667,-0.321,-0.330333333333333,-0.312111111111111,0,0,0,0.0174898327751568,0.0172679423551866,0.0176887186612028
20,30,250000,250000,250000,118508.866666667,117845.666666667,119122.133333333,0,0,0,2610.26666666667,2594.93333333333,2624.7,0,0,0,334.366666666667,325.7,342.533333333333,149.666666666667,146.033333333333,152.933333333333,0,0,0,-0.0637817371629085,-0.0677268464057099,-0.060427865915987,-0.265562168443734,-0.276684435579077,-0.254369539046493,0,0,0,0.0126720431668479,0.0124223744784412,0.012899320451191
30,30,250000,250000,250000,124977.066666667,124157.633333333,125757,0,0,0,2909.5,2886.3,2932.56666666667,0,0,0,233.733333333333,228,239.833333333333,114.8,111.833333333333,117.666666666667,0,0,0,0.114592202198989,0.109608398950274,0.119478578443842,-0.231983680189567,-0.247878585986983,-0.214658386217723,0,0,0,0.00933117826757106,0.00913527422586809,0.00951820676361568
40,30,250000,250000,250000,109764.766666667,108556.7,110850.533333333,0,0,0,3341.53333333333,3306.96666666667,3374.43333333333,0,0,0,191,184.733333333333,196.9,101.7,98.5,105.233333333333,0,0,0,0.148498029047134,0.141841077747454,0.155007817816691,-0.114719144598615,-0.131101800800445,-0.0977424095097404,0,0,0,0.00677076395463532,0.00658239753770646,0.00695357247916691
50,30,250000,250000,250000,89762.3,88167.4,91169.1666666667,0,0,0,3758.16666666667,3720.46666666667,3798.56666666667,0,0,0,195.1,186.9,203.566666666667,90.7666666666667,87.1666666666667,94.3666666666667,0,0,0,0.124645216181848,0.120177433211174,0.128779564161133,-0.106553097231977,-0.130507361314955,-0.0800481940598616,0,0,0,0.00600608262225626,0.00585474581345375,0.00616734889513242
60,30,250000,250000,250000,71643.4666666667,69884.0333333333,73342,0,0,0,4170.56666666667,4127.2,4216.46666666667,0,0,0,189.6,180.966666666667,197.633333333333,91.6333333333333,88.0666666666667,95.1333333333333,0,0,0,0.10979057801539,0.104206632335612,0.115217093920394,0.0118509323406367,-0.00879995257419713,0.0330228478198321,0,0,0,0.005170530620052,0.00502827833186816,0.00531274508537899
70,30,250000,250000,250000,55816.2666666667,53961.6666666667,57505.9,0,0,0,4569.6,4529.26666666667,4612.96666666667,0,0,0,202.5,193.6,211,94.3333333333333,90.4666666666667,97.8,0,0,0,0.0959693819518097,0.0897410781205811,0.101613984313117,0.0315351857768416,0.00991622430864078,0.0538089292259096,0,0,0,0.00497420209823967,0.00483239564133804,0.00511702689328892
80,30,250000,250000,250000,41705.0666666667,40262.1666666667,43209.3666666667,0,0,0,4881.46666666667,4843.63333333333,4916.73333333333,0,0,0,222.4,214.166666666667,231.633333333333,98.6666666666667,94.6333333333333,102.633333333333,0,0,0,0.0684885640982446,0.0629139999247431,0.0740660877855207,0.0478654034794802,0.0248228259023885,0.0715668866628182,0,0,0,0.00498503413988969,0.00485111432352144,0.00511945316217887
90,30,250000,250000,250000,32141.3333333333,30895.1333333333,33308.9666666667,0,0,0,5091.66666666667,5060.06666666667,5123.6,0,0,0,225.833333333333,214.866666666667,236.533333333333,111.7,107.766666666667,115.533333333333,0,0,0,0.0432248381900254,0.0381518293700251,0.047817288446127,0.135108356956619,0.112976519383411,0.156534329048941,0,0,0,0.00472972133457238,0.00457728918275827,0.00487225729347682
