"timeStep","repNb","resource1amountMean","resource1amountICinf","resource1amountICsup","resource2amountMean","resource2amountICinf","resource2amountICsup","prey1PopulationSizeMean","prey1PopulationSizeICinf","prey1PopulationSizeICsup","prey2PopulationSizeMean","prey2PopulationSizeICinf","prey2PopulationSizeICsup","prey1catchesMean","prey1catchesICinf","prey1catchesICsup","prey2catchesMean","prey2catchesICinf","prey2catchesICsup","predator1PopulationSizeMean","predator1PopulationSizeICinf","predator1PopulationSizeICsup","prey1growthRateMean","prey1growthRateICinf","prey1growthRateICsup","prey2growthRateMean","prey2growthRateICinf","prey2growthRateICsup","predatorGrowthRateMean","predatorGrowthRateICinf","predatorGrowthRateICsup","prey1catchRateMean","prey1catchRateICinf","prey1catchRateICsup","prey2catchRateMean","prey2catchRateICinf","prey2catchRateICsup"
0,50,250000,250000,250000,250000,250000,250000,0,0,0,4000,4000,4000,0,0,0,0,0,0,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,50,250000,250000,250000,67665.86,67461.24,67872.16,0,0,0,2785.14,2776.9,2793.78,0,0,0,650.42,644.74,656.14,202.5,200.6,204.48,0,0,0,-0.303715,-0.30589,-0.30166,-0.325,-0.3316,-0.319,0,0,0,0.0175086174989155,0.017350607384917,0.0176681476373463
20,50,250000,250000,250000,118298,117853.28,118776.1,0,0,0,2606.94,2595.44,2618.4,0,0,0,325.14,319.84,330.5,148.2,145.44,150.82,0,0,0,-0.063992488476937,-0.0667093559484893,-0.0613727736915067,-0.268260141654119,-0.279632744757192,-0.258086753057736,0,0,0,0.0123146904136039,0.0121372507424085,0.0124783496484312
30,50,250000,250000,250000,125195.94,124609.74,125788.34,0,0,0,2917.68,2898.96,2934.58,0,0,0,231.7,225.86,237.8,112.82,110.26,115.34,0,0,0,0.119155895058786,0.114947070359847,0.123244598235866,-0.238303017174466,-0.251231861020305,-0.22504310265076,0,0,0,0.00926348886872583,0.00909657585554154,0.00943567977076752
40,50,250000,250000,250000,109326.74,108371.1,110246.84,0,0,0,3346.9,3324.12,3371.58,0,0,0,186.28,180.5,191.98,99.24,96.34,101.86,0,0,0,0.147151991098826,0.14292160774021,0.151355867054378,-0.120336247200496,-0.137725126463474,-0.105383489746508,0,0,0,0.00658176057596588,0.00643427979035679,0.0067170131736683
50,50,250000,250000,250000,89555.12,88484.98,90653.42,0,0,0,3775.32,3741.76,3805.32,0,0,0,188.18,182.42,194.44,88.4,85.74,91.08,0,0,0,0.127902689910658,0.124368442446416,0.131495506475138,-0.108228886957051,-0.123806701996187,-0.0926099333488954,0,0,0,0.005780987395649,0.00565714228231892,0.00590527441875053
60,50,250000,250000,250000,70988.32,69390.4,72461.06,0,0,0,4193.78,4157.56,4227,0,0,0,186.14,180.06,192.9,88.94,86.06,92.1,0,0,0,0.110930554781133,0.107406944771932,0.114983914428166,0.00542853407420814,-0.00948428738296255,0.0191684728409196,0,0,0,0.0050550495947218,0.00493416742799802,0.00516254529929004
70,50,250000,250000,250000,54742.08,53486.94,56189.16,0,0,0,4579.44,4547.06,4614.3,0,0,0,199.38,192.96,205.54,92.26,89.64,94.96,0,0,0,0.0921810139388143,0.0882814860814391,0.0958035167971664,0.0413033934442519,0.0232252304155763,0.0568099691671216,0,0,0,0.00486915671987139,0.00475899866834165,0.00497142289293836
80,50,250000,250000,250000,41642.22,40505,42778.24,0,0,0,4891.36,4862.28,4918.54,0,0,0,217.42,211,223.76,97.74,95,100.44,0,0,0,0.0683333911240989,0.0643143422154595,0.0720522617392063,0.0615116708557487,0.0463984614685366,0.0762725728523487,0,0,0,0.00485818749289648,0.00476766772978649,0.0049566106781826
90,50,250000,250000,250000,32181.34,31304.28,33020.28,0,0,0,5094.72,5072.18,5118.7,0,0,0,225.48,217.7,233.34,110.5,107.16,113.78,0,0,0,0.0417616105400458,0.0376693279730747,0.0457045458497281,0.130845316255289,0.115812754255877,0.14789322943161,0,0,0,0.00471362390456175,0.00459980039737741,0.00482130612170533
100,50,250000,250000,250000,26937.94,26232.5,27751.6,0,0,0,5179.16,5156.42,5202.02,0,0,0,272.76,264.68,280.76,119.64,116.02,123.3,0,0,0,0.016713817675791,0.012574179793762,0.020537705002996,0.0840655971827057,0.0689931017027303,0.0987054771135106,0,0,0,0.00549118864642108,0.0053893466249882,0.00559827577263686
110,50,250000,250000,250000,24880.66,24249.16,25477.92,0,0,0,5200.14,5178.76,5221.28,0,0,0,298.76,288.94,308.32,131.38,127.18,135.3,0,0,0,0.00415008894804543,0.000701451613898954,0.0078278204435588,0.10011313597161,0.0812107792167732,0.120545390523232,0,0,0,0.00592778547322192,0.00580491820550608,0.0060438490892171
