"timeStep","repNb","resource1amountMean","resource1amountICinf","resource1amountICsup","resource2amountMean","resource2amountICinf","resource2amountICsup","prey1PopulationSizeMean","prey1PopulationSizeICinf","prey1PopulationSizeICsup","prey2PopulationSizeMean","prey2PopulationSizeICinf","prey2PopulationSizeICsup","prey1catchesMean","prey1catchesICinf","prey1catchesICsup","prey2catchesMean","prey2catchesICinf","prey2catchesICsup","predator1PopulationSizeMean","predator1PopulationSizeICinf","predator1PopulationSizeICsup","prey1growthRateMean","prey1growthRateICinf","prey1growthRateICsup","prey2growthRateMean","prey2growthRateICinf","prey2growthRateICsup","predatorGrowthRateMean","predatorGrowthRateICinf","predatorGrowthRateICsup","prey1catchRateMean","prey1catchRateICinf","prey1catchRateICsup","prey2catchRateMean","prey2catchRateICinf","prey2catchRateICsup"
0,50,250000,250000,250000,250000,250000,250000,0,0,0,4000,4000,4000,0,0,0,0,0,0,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,50,250000,250000,250000,67541.12,67310.66,67774.7,0,0,0,2788.94,2780.32,2796.98,0,0,0,645.22,639.9,650,201.4,199.3,203.3,0,0,0,-0.302765,-0.30488,-0.30077,-0.328666666666667,-0.334533333333333,-0.3222,0,0,0,0.01735310084296,0.0172044074989348,0.0175080737678273
20,50,250000,250000,250000,118152.78,117694.08,118587.54,0,0,0,2613.3,2603.14,2623.02,0,0,0,328.48,324.32,333.08,147.7,145.62,149.86,0,0,0,-0.0629725579269844,-0.0655327404658884,-0.0602826526066738,-0.266208409948713,-0.276112614957237,-0.256228216611899,0,0,0,0.0124289019375969,0.0122528204165894,0.0126112383681297
30,50,250000,250000,250000,124826.56,124233.28,125356.42,0,0,0,2928.96,2913.38,2944.24,0,0,0,228.52,223.72,233.32,112.2,110.22,114.3,0,0,0,0.120790733692735,0.116616740154384,0.124895223843635,-0.239996663531426,-0.251683536344829,-0.229193014134762,0,0,0,0.00910221269729978,0.00895263917834808,0.00925964063279368
40,50,250000,250000,250000,108840.66,108105.4,109605.3,0,0,0,3371.6,3354.22,3387.9,0,0,0,187.66,183.3,192.32,99.1,97.08,100.96,0,0,0,0.151249779484168,0.146914895612222,0.155370656622095,-0.1156860558335,-0.128571367714217,-0.102838325486677,0,0,0,0.00659873373353893,0.00646716531338688,0.00673014284026441
50,50,250000,250000,250000,88472.94,87668.36,89273.56,0,0,0,3770.26,3749.56,3792.94,0,0,0,190.22,184.94,194.82,88.74,86.58,90.76,0,0,0,0.118308400084696,0.114224115794674,0.122410158843016,-0.103504511010356,-0.121494776334319,-0.0874001289221988,0,0,0,0.00578726903597837,0.00566458946249938,0.00590176613724301
60,50,250000,250000,250000,70945.4,70054.84,71827.94,0,0,0,4199.18,4179.28,4221.02,0,0,0,186.5,181.22,191.72,89.88,87.8,91.88,0,0,0,0.11387650650793,0.10997272244676,0.117473140305447,0.0144903558424499,-0.0029121805271229,0.0305308332860443,0,0,0,0.00505881264105597,0.00495853197279963,0.00515170627143506
70,50,250000,250000,250000,54419.46,53604.56,55196.42,0,0,0,4600.28,4579.86,4619.6,0,0,0,202.36,195.72,208.22,91.9,89.06,94.5,0,0,0,0.0956605733951425,0.0915351753901687,0.0998071392316617,0.0223906584506675,0.00586915477530499,0.0387669276980958,0,0,0,0.00492715027344153,0.00483253896582927,0.00502246154626824
80,50,250000,250000,250000,40896.06,40130.68,41718.16,0,0,0,4898.52,4876.96,4919.16,0,0,0,218.68,211.4,225.9,98.08,95,100.98,0,0,0,0.0648835069312469,0.0613242303156179,0.0676835209379846,0.068715067186174,0.0520132283680468,0.0858433368545517,0,0,0,0.00486183808792969,0.0047520371076572,0.00496701713589753
90,50,250000,250000,250000,32174.5,31460.06,32832.86,0,0,0,5100.2,5080.18,5119.84,0,0,0,228.06,220.52,236.18,110.96,107.76,114.14,0,0,0,0.0412912594660988,0.037874761452749,0.0451888038863296,0.133351842328632,0.114285355857849,0.151054209263951,0,0,0,0.00475902803046941,0.00464722602484904,0.00486417929025783
