"timeStep","repNb","resource1amountMean","resource1amountICinf","resource1amountICsup","resource2amountMean","resource2amountICinf","resource2amountICsup","prey1PopulationSizeMean","prey1PopulationSizeICinf","prey1PopulationSizeICsup","prey2PopulationSizeMean","prey2PopulationSizeICinf","prey2PopulationSizeICsup","prey1catchesMean","prey1catchesICinf","prey1catchesICsup","prey2catchesMean","prey2catchesICinf","prey2catchesICsup","predator1PopulationSizeMean","predator1PopulationSizeICinf","predator1PopulationSizeICsup","prey1growthRateMean","prey1growthRateICinf","prey1growthRateICsup","prey2growthRateMean","prey2growthRateICinf","prey2growthRateICsup","predatorGrowthRateMean","predatorGrowthRateICinf","predatorGrowthRateICsup","prey1catchRateMean","prey1catchRateICinf","prey1catchRateICsup","prey2catchRateMean","prey2catchRateICinf","prey2catchRateICsup"
0,30,250000,250000,250000,250000,250000,250000,0,0,0,4000,4000,4000,0,0,0,0,0,0,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,250000,250000,250000,67458.0666666667,67189.9333333333,67735.3333333333,0,0,0,2788.36666666667,2778.63333333333,2796.8,0,0,0,647.2,637.8,655.833333333333,201.7,199.3,204.166666666667,0,0,0,-0.302908333333333,-0.305258333333333,-0.300733333333333,-0.327666666666667,-0.336444444444444,-0.319333333333333,0,0,0,0.0174147309971507,0.0171957681675659,0.0176237659651206
20,30,250000,250000,250000,118170.6,117629.933333333,118769.333333333,0,0,0,2612.96666666667,2597.06666666667,2628.53333333333,0,0,0,325.866666666667,319.466666666667,333.066666666667,148.166666666667,144.766666666667,151.5,0,0,0,-0.0629426801883917,-0.0661554361473858,-0.0587964946797465,-0.265453979361663,-0.278217328152556,-0.252374938179906,0,0,0,0.0123299076647862,0.0120919703347414,0.0125343330688771
30,30,250000,250000,250000,124800.1,124070.633333333,125549.333333333,0,0,0,2933.43333333333,2914.96666666667,2952.36666666667,0,0,0,233.8,227.7,239.9,114.3,111.2,117.233333333333,0,0,0,0.122726862562113,0.117440253797878,0.128682088372311,-0.228159491609706,-0.242265731705089,-0.213082416599857,0,0,0,0.00932539710709437,0.00911630193121018,0.00954664864069491
40,30,250000,250000,250000,108481.366666667,107418.6,109421.833333333,0,0,0,3366.63333333333,3338.26666666667,3396.53333333333,0,0,0,193.5,187.866666666667,199.6,101.1,98.3,103.7,0,0,0,0.147636469441183,0.141617290804593,0.152937619598815,-0.113490504516496,-0.134470931038608,-0.0913787899015135,0,0,0,0.00680382155363215,0.00663489369622771,0.00698794677308508
50,30,250000,250000,250000,88583.0666666667,87296.8666666667,89926.0333333333,0,0,0,3776.43333333333,3747.26666666667,3807.16666666667,0,0,0,189.933333333333,183.033333333333,196.633333333333,89.8666666666667,86.9333333333333,93.0333333333333,0,0,0,0.121861018010444,0.117516823837092,0.126245691725719,-0.111460997132424,-0.129280901331768,-0.0909327187524581,0,0,0,0.00578911734008209,0.00563962693831965,0.00594037171622676
60,30,250000,250000,250000,70407.2666666667,69276.4666666667,71537.7333333333,0,0,0,4211.16666666667,4176.4,4243.66666666667,0,0,0,190.1,182.866666666667,197.9,91.6333333333333,87.9666666666667,95.4333333333333,0,0,0,0.115174421546825,0.110746732651706,0.119466489107267,0.0189312306531006,0.00422495689692822,0.0328052727731257,0,0,0,0.00515625996218476,0.00501287411815593,0.005287268672199
70,30,250000,250000,250000,54030.6666666667,52786.7,55183.8666666667,0,0,0,4616.06666666667,4584.53333333333,4649.26666666667,0,0,0,206.066666666667,196.933333333333,215.7,94.9666666666667,91,98.9666666666667,0,0,0,0.0962777252931578,0.0913083719386703,0.10161828121482,0.0370495780917088,0.0185341190449229,0.0570245833888405,0,0,0,0.00501204406520816,0.00488278857167073,0.00514067496461078
80,30,250000,250000,250000,40335.9,39063.1333333333,41510.5333333333,0,0,0,4907.06666666667,4870.03333333333,4945,0,0,0,228.433333333333,219.066666666667,238.566666666667,100.566666666667,96.3333333333333,104.833333333333,0,0,0,0.0631083386683293,0.0581613654209467,0.0679366275047484,0.0612486673150377,0.0365969677292595,0.0851079737057979,0,0,0,0.00506766449292445,0.0049349562825364,0.0052000748612204
90,30,250000,250000,250000,31774.3666666667,30622.5,32879.1666666667,0,0,0,5100.5,5077.46666666667,5124.23333333333,0,0,0,230.433333333333,220.533333333333,239.3,114.766666666667,109.766666666667,119.5,0,0,0,0.0396998242397886,0.0343598529185033,0.0448360813612856,0.141908106067329,0.121005754037915,0.164498310946489,0,0,0,0.00480487680144716,0.00467038223520309,0.0049397124641837
100,30,250000,250000,250000,26776.4,25968,27428,0,0,0,5162.8,5142.43333333333,5185.5,0,0,0,288.666666666667,275.033333333333,302.066666666667,123.6,118.266666666667,128.733333333333,0,0,0,0.0122979930804025,0.00821949382504874,0.0165370532452188,0.0786228825211194,0.0640029554014576,0.0939585584584035,0,0,0,0.00581126184639967,0.0056500080443356,0.00595863858552904
110,30,250000,250000,250000,25247,24603.4666666667,25899.5666666667,0,0,0,5192.33333333333,5169.83333333333,5215.83333333333,0,0,0,306.933333333333,293.666666666667,319.766666666667,136.1,130.4,141.166666666667,0,0,0,0.00577829052304591,0.0018060974199284,0.00935413245633429,0.103907806014392,0.0821398881658596,0.125516078350625,0,0,0,0.00611353812959176,0.00595644776391414,0.00627454702501424
120,30,250000,250000,250000,24765.9,23895.5666666667,25592.5666666667,0,0,0,5185.63333333333,5155.73333333333,5218.5,0,0,0,338.866666666667,325.533333333333,351.5,149.533333333333,143.666666666667,155,0,0,0,-0.00127360268250552,-0.00585079392275102,0.00345206449850069,0.0998279592278109,0.0853302162632312,0.114218953667079,0,0,0,0.00672790630767696,0.00656518216270236,0.00687382612474068
130,30,250000,250000,250000,25597.7333333333,24672.8333333333,26525.8333333333,0,0,0,5153.16666666667,5129.06666666667,5177.83333333333,0,0,0,360,346.866666666667,373.866666666667,166.8,160.033333333333,173.666666666667,0,0,0,-0.00614900019692546,-0.00969329748391733,-0.00261736337861443,0.115838486453912,0.0971695633149444,0.134950613592643,0,0,0,0.00717496326559096,0.00700090992755938,0.00736112177388347
140,30,250000,250000,250000,26608.9333333333,25806.3,27387.4,0,0,0,5092.76666666667,5065.53333333333,5121.23333333333,0,0,0,414.8,397.4,431.833333333333,184.5,177.266666666667,191.433333333333,0,0,0,-0.011696739769047,-0.0152659873997547,-0.00810816668769082,0.10810311704747,0.0915868110507722,0.126225809319861,0,0,0,0.00835906027360181,0.0081532992658523,0.0085701556543668
150,30,250000,250000,250000,27754.6666666667,26750.8,28742.4333333333,0,0,0,5070.16666666667,5042.1,5096.73333333333,0,0,0,447.2,430.066666666667,464.166666666667,201.566666666667,193.9,208.866666666667,0,0,0,-0.00438663640809979,-0.00805826590460871,-0.001004146168339,0.0935710911913093,0.0753908396981552,0.110467049860447,0,0,0,0.00914547970115429,0.00893806470332544,0.00935537138367497
160,30,250000,250000,250000,28787.2,27771.9666666667,29814.9,0,0,0,5006.43333333333,4966.73333333333,5041.46666666667,0,0,0,483.566666666667,463.266666666667,501.466666666667,223.133333333333,215.366666666667,230.233333333333,0,0,0,-0.0125607596343123,-0.0177543560423027,-0.00749518669231158,0.109175658123675,0.0915494486422086,0.126404999574455,0,0,0,0.00996882307392682,0.00972469265135827,0.0101667680173256
170,30,250000,250000,250000,31369.8333333333,30107.7666666667,32752.4666666667,0,0,0,4935.53333333333,4886.83333333333,4980.66666666667,0,0,0,539.533333333333,516.466666666667,560.366666666667,243.233333333333,234.166666666667,252.666666666667,0,0,0,-0.0142035967477169,-0.0188059165445857,-0.0100695913390486,0.0897801808702241,0.0759920325537694,0.103240368772225,0,0,0,0.0113346101077474,0.0111020774165015,0.0115726023105297
180,30,250000,250000,250000,33929.3333333333,32485.7,35465.1666666667,0,0,0,4865.36666666667,4822.13333333333,4908.3,0,0,0,571.7,551.8,592.2,261.8,253.366666666667,270.8,0,0,0,-0.0141437110736108,-0.0185715945922736,-0.00960184548004137,0.0790183854291076,0.0621030526446688,0.0958197199932491,0,0,0,0.012234739820273,0.0119630052842292,0.012519111525259
190,30,250000,250000,250000,36827.3333333333,35304.0333333333,38559.0666666667,0,0,0,4758.73333333333,4713.6,4800.96666666667,0,0,0,617,599.2,635.233333333333,281.466666666667,273.166666666667,290.233333333333,0,0,0,-0.021803396764017,-0.0272062477758885,-0.0163332253116699,0.0763081040549594,0.0648922832866938,0.0875593354478127,0,0,0,0.0134509329170971,0.0131605747014514,0.013739901963962
200,30,250000,250000,250000,40242.2666666667,38572.8,41880.2666666667,0,0,0,4680.53333333333,4630.13333333333,4725.5,0,0,0,643.1,624.066666666667,659.766666666667,297,289.933333333333,304.9,0,0,0,-0.016431693728147,-0.0209647628623921,-0.0112969253102617,0.0567805282178498,0.0457062023732137,0.0675515438494125,0,0,0,0.0143857845041554,0.0141137734578688,0.0146744266677959
210,30,250000,250000,250000,43389.3333333333,41569.6,45223.3333333333,0,0,0,4592.53333333333,4546.4,4635.8,0,0,0,670.666666666667,656.633333333333,683.966666666667,317.166666666667,310.1,324.033333333333,0,0,0,-0.0186602743688784,-0.0232638458975211,-0.0140354241299353,0.0690975993667173,0.0550964838003853,0.0826372141843494,0,0,0,0.0152995048752607,0.0150462943737104,0.0155812100871908
220,30,250000,250000,250000,46881.8,45152.8666666667,48803.8666666667,0,0,0,4487.7,4441.5,4534.13333333333,0,0,0,707.7,692.1,723.666666666667,332,324.733333333333,338.333333333333,0,0,0,-0.0228227733829541,-0.0269375073289961,-0.0186947516058811,0.0476070214106041,0.0379855465696366,0.0575667424524567,0,0,0,0.0165266535994078,0.016247483814787,0.0168037635807301
230,30,250000,250000,250000,51135.7333333333,49285.5333333333,52907.5333333333,0,0,0,4383.33333333333,4336,4431.1,0,0,0,728.366666666667,715.933333333333,741.3,339.166666666667,332.866666666667,345.9,0,0,0,-0.0232462334160187,-0.0277092313273344,-0.0184558299153464,0.021962256818121,0.0124696875163765,0.0320016934753583,0,0,0,0.0174846289930748,0.017191255523969,0.0177588684431877
240,30,250000,250000,250000,54985.1,53020.0666666667,57023.8333333333,0,0,0,4287.66666666667,4230.3,4348.63333333333,0,0,0,722.8,706.1,737.7,350.9,344.666666666667,357.333333333333,0,0,0,-0.02191467950104,-0.0272780508556516,-0.0160387124389094,0.035232567484412,0.0248464100314901,0.0454566316976024,0,0,0,0.0177824736718403,0.0174839843069244,0.0180970161612762
250,30,250000,250000,250000,59142.2,56884.4333333333,61428.5666666667,0,0,0,4180.56666666667,4124.93333333333,4233.73333333333,0,0,0,745.466666666667,733.6,757.033333333333,357.433333333333,351.6,363.733333333333,0,0,0,-0.0248683555136342,-0.0291812530008438,-0.0209377293440517,0.0192244151387615,0.00841694870200218,0.0286318640484246,0,0,0,0.0188260137835745,0.0185049320164847,0.0191282769803741
260,30,250000,250000,250000,63639.5,61125.2,65951.3,0,0,0,4062.76666666667,4007.63333333333,4120.86666666667,0,0,0,746.233333333333,735.1,757.4,356.3,349.733333333333,361.966666666667,0,0,0,-0.0281582310101026,-0.0332088108371507,-0.0231318195364713,-0.00275306321791027,-0.0139364382758787,0.00772888446692661,0,0,0,0.0193565779104832,0.0190649541197463,0.01966656632552
270,30,250000,250000,250000,67783.4666666667,65383.2333333333,70150.6,0,0,0,3984.03333333333,3925.13333333333,4048.23333333333,0,0,0,721.266666666667,706.833333333333,733.233333333333,352.933333333333,348.3,357.733333333333,0,0,0,-0.0193833677160393,-0.0246402079147964,-0.0148433636350847,-0.00809546967698681,-0.0228120667975308,0.00712871963935934,0,0,0,0.0192594895721621,0.0189607656156505,0.0195672779145593
280,30,250000,250000,250000,71248,68786.9666666667,73734.6,0,0,0,3909.96666666667,3853.4,3963.4,0,0,0,717.1,703.9,730.366666666667,349.366666666667,344.733333333333,354.1,0,0,0,-0.0183427403138062,-0.0231808587009976,-0.0141235755841455,-0.00974739530247085,-0.0202347636357545,0.000844027751514434,0,0,0,0.0195264928428873,0.0192410538529012,0.0197942389117925
290,30,250000,250000,250000,73914.2,71852.2666666667,76032.2666666667,0,0,0,3867.3,3816.8,3921.46666666667,0,0,0,688.2,676.9,700.366666666667,340.633333333333,335.766666666667,345.733333333333,0,0,0,-0.0107710831189459,-0.0149876384156762,-0.00676825782126976,-0.0247598850573647,-0.033733135062612,-0.0151806012402045,0,0,0,0.0190517339974992,0.0187682587330391,0.0193397936680885
300,30,250000,250000,250000,75447.6,73343.0666666667,77345.3666666667,0,0,0,3822.16666666667,3777.73333333333,3865.86666666667,0,0,0,671.866666666667,659.166666666667,685.8,331.3,324.866666666667,337.633333333333,0,0,0,-0.0114585414036606,-0.0162674898853438,-0.00696721570323392,-0.0272553284387873,-0.0410326569581393,-0.0139608480314161,0,0,0,0.018787260291096,0.0185062602637704,0.0190685752273518
310,30,245096.033333333,245064.766666667,245125.133333333,77079.6333333333,75197.9,78850,88.4,86.3666666666667,90.5333333333333,3796.56666666667,3758.13333333333,3837.16666666667,3.66666666666667,3.23333333333333,4.13333333333333,651.066666666667,634.566666666667,667.966666666667,323.133333333333,315.233333333333,330.4,0,0,0,-0.00652794795256583,-0.0105460285612532,-0.00262784898549573,-0.0246166527856141,-0.0389732736527804,-0.0118073426121569,0.00345414205321839,0.00284137577577399,0.00412654970396716,0.0183897918957305,0.0180810075486443,0.018680148924055
320,30,245651.9,245554.633333333,245742.166666667,77452.6666666667,75775.8333333333,79081.3666666667,112.966666666667,109.7,116.233333333333,3801.46666666667,3766.7,3836.13333333333,3.33333333333333,2.63333333333333,4.1,629.6,610.4,648.266666666667,314.333333333333,305.4,322.766666666667,0.279529747253266,0.245569712879518,0.313529673412877,0.0014878785933318,-0.00395641794415274,0.00652421407595928,-0.0277507369260969,-0.037002935997484,-0.0176456433517985,0.00382487997099168,0.00303773623098964,0.00462660119967547,0.0178606410818581,0.0175572612946762,0.0181503359753776
330,30,244428.266666667,244254.5,244594.566666667,77460.1333333333,75839.9333333333,79069.4,144.666666666667,139.633333333333,149.433333333333,3811.1,3769.1,3848.63333333333,4.46666666666667,3.83333333333333,5.1,615.3,597.566666666667,631.866666666667,304.8,298.1,312.2,0.281133013233494,0.255111761722499,0.311572556047685,0.00259628642433406,-0.00308703336379907,0.00775766058918548,-0.0289237068434766,-0.0425177271990449,-0.0143311643108571,0.00404301226566759,0.00334100420729123,0.00482969360448661,0.0174121852533822,0.0171387169494041,0.0176810444814784
340,30,242924.9,242673.766666667,243177.5,76224.7333333333,74594.2666666667,77783.4333333333,182.866666666667,176.7,188.6,3851.93333333333,3805.73333333333,3893.9,5.6,4.76666666666667,6.43333333333333,596.033333333333,580.5,613.3,298.1,292.166666666667,304.266666666667,0.266354623656973,0.238881788794396,0.290992780992603,0.0107309177855284,0.00566838322612711,0.0159449499924644,-0.0209802780320915,-0.029934679258141,-0.0114909748369003,0.00397460514253465,0.00342659653101639,0.00455932118273801,0.0167865789149654,0.0165178254631787,0.0170853501641964
350,30,240964.133333333,240647.1,241270.966666667,74916,73124.5333333333,76940.3333333333,235.866666666667,227.9,244.466666666667,3882.26666666667,3838.63333333333,3931.53333333333,5.73333333333333,4.96666666666667,6.46666666666667,595.4,582.066666666667,609.5,290.133333333333,283.266666666667,296.933333333333,0.291799539794529,0.265731067974509,0.32016230454752,0.00797676691253028,0.00210602190249782,0.0144307453027881,-0.026675444140573,-0.0348738197606416,-0.018200915527856,0.00316865094264315,0.00272025073470325,0.00359205864036872,0.0165898323098743,0.016320043737022,0.0168454725249935
360,30,238347.433333333,237950.9,238715.966666667,72829.4666666667,70742.1666666667,74881.6,304.333333333333,295.733333333333,313.5,3949.93333333333,3893.43333333333,4001.7,7.86666666666667,6.66666666666667,9.1,574.266666666667,561.366666666667,587,287.366666666667,281.133333333333,293.7,0.292967345461608,0.275847300603766,0.31020837760668,0.017399271677073,0.0129247030399242,0.0217275306793285,-0.00885025242720422,-0.0179435754280936,9.18163160642344e-05,0.00337841362670419,0.00291433908199281,0.00386376266216346,0.0158371051161825,0.0155460035740817,0.016117802482564
370,30,235053.366666667,234616.633333333,235477.2,70773.5666666667,68516.7,73042.9,393.3,381.566666666667,403.866666666667,3982.36666666667,3929.73333333333,4035.13333333333,11.3333333333333,10.3666666666667,12.3666666666667,589.433333333333,576.933333333333,600.333333333333,287.033333333333,280.766666666667,293.8,0.293253326914213,0.275170970874249,0.310419069862533,0.00837733411197693,0.00188563622666914,0.0140624232128708,-0.000802595606315271,-0.0133801737926384,0.009585354647121,0.00378015886965841,0.00341098027406757,0.00415194042621686,0.0159774243196354,0.0157181439948597,0.0162731673526406
380,30,230640.566666667,230107.966666667,231197.333333333,69346.3333333333,67108.2333333333,71397.9,508.4,491.533333333333,523.733333333333,4031.16666666667,3980.83333333333,4079.7,13.9,12.4666666666667,15.2333333333333,585.4,572.733333333333,598.266666666667,290.133333333333,284.5,295.5,0.293037897779446,0.276129222815236,0.310898596933495,0.0123773520548893,0.00779596400714337,0.0162511908305318,0.0119883668665225,-0.000372330046305883,0.024359798058064,0.00360379326121711,0.00326414988742282,0.00392096774008122,0.0157259600968033,0.0154352077804143,0.0160173076886888
390,30,224919.466666667,224092.4,225702.7,67239.7666666667,65246.4666666667,69256.2333333333,658.133333333333,634.2,680.266666666667,4055.33333333333,4007.66666666667,4108.3,16.5,15.2,17.6333333333333,595.4,584.6,606.933333333333,292.866666666667,287.3,298.566666666667,0.293992148762706,0.278885048125876,0.308053198097233,0.00609352175610237,0.000755016274389031,0.0116098235658219,0.009940814155678,-0.00231897321759311,0.0211190773620882,0.00329498690379438,0.00302135296062827,0.00356974631150669,0.0158082852572693,0.0155427674750006,0.016070413055634
400,30,217595.2,216540.033333333,218596.466666667,66333.7333333333,64169.8,68406.3666666667,853.6,823.4,882.8,4096,4039.6,4145.9,22.3,20.4333333333333,23.9666666666667,598.566666666667,587.8,609.2,297.9,292.4,303.5,0.297246281878189,0.285278785430018,0.310317408824054,0.0100510465408626,0.00478330532704144,0.0149131532027169,0.0180241419234086,0.00339585588948348,0.0316453688591466,0.0034417402347115,0.00318194866269404,0.00371921446230849,0.0157783543461807,0.0155393789844318,0.0160075597073219
410,30,207893.066666667,206458.366666667,209397.166666667,65109.5,62982.9,67396.2666666667,1100.9,1062.73333333333,1136.4,4118.2,4066.63333333333,4168.76666666667,27.9,25.3666666666667,30.5666666666667,616.366666666667,602.766666666667,630.6,305.333333333333,299.6,311.633333333333,0.290731904051748,0.281287247830713,0.301731047055741,0.00561874751431152,-0.000390284392572447,0.0107125178071363,0.0254940672576985,0.0123386073011092,0.0378300301399638,0.00329665530860788,0.00306219111003369,0.00351984731541287,0.0161084709147362,0.0158321799013715,0.0163760430535138
420,30,195824.4,194008.4,197464.1,64338.5333333333,62411.2,66161.8333333333,1432.26666666667,1382.66666666667,1479.03333333333,4119.46666666667,4073.96666666667,4164.9,38.0666666666667,35.2333333333333,41.0666666666667,627.6,611.666666666667,642.133333333333,310.033333333333,303.633333333333,316.733333333333,0.300845449054225,0.291934538337269,0.309619921101527,0.000550732537975263,-0.00418000946614561,0.00552591060816484,0.0158862001830179,0.00205025804303009,0.0293756727543221,0.0035033701118286,0.00329299376355933,0.00371498486376692,0.0163203589271757,0.016076352124412,0.0166022267159144
430,30,179552.066666667,177020.966666667,181994.766666667,64275.0333333333,62544.9666666667,66009.4666666667,1840.86666666667,1781.93333333333,1901.56666666667,4109.43333333333,4072.8,4148.16666666667,51.2666666666667,47.4666666666667,55.4666666666667,627.733333333333,611.766666666667,642.533333333333,324.066666666667,316.633333333333,331.6,0.285629909257725,0.278641765709343,0.291837847084653,-0.0021946008623428,-0.00700478899030458,0.0032937767680865,0.0451979879644201,0.0325362759273079,0.0582987177067763,0.0036201653099779,0.00343557768363122,0.00381040932072888,0.0163142093715332,0.0160247356290927,0.0165792048079786
440,30,159549.966666667,156412.333333333,162584.1,65175.4333333333,63460.1333333333,66801.1333333333,2354.73333333333,2275.1,2436.2,4092.33333333333,4053.36666666667,4134.63333333333,68.5666666666667,63.8666666666667,73.1,656.933333333333,638.5,675.633333333333,340.3,332.133333333333,349.733333333333,0.279323099544038,0.270299544506066,0.288285038619598,-0.00407486709878168,-0.00999726361666772,0.00265697169004117,0.0503987417058338,0.0401105795174303,0.0614999060606607,0.00377308212820816,0.00361101873553214,0.00392853999526711,0.0171808685166049,0.0168529391380546,0.0174911952090098
450,30,134625.7,130340.666666667,138047.766666667,65986.6666666667,64358.3,67629.3333333333,3014.3,2913.33333333333,3108.63333333333,4050.53333333333,4006.33333333333,4090.2,91.1,86.4666666666667,95.7,678.366666666667,658.066666666667,697.766666666667,358.733333333333,350.033333333333,367.666666666667,0.280615593080565,0.272929390003641,0.288756380771274,-0.0101680171882267,-0.0147652077968442,-0.00544170987718936,0.0547037447518157,0.0456346518541879,0.0628799579585708,0.00393875915859683,0.00378991946513829,0.00408636119766088,0.0178734149505349,0.0175558277693348,0.018203606427456
460,30,103559.833333333,98611.0333333333,108004.3,68530.5666666667,66645.6666666667,70415.7333333333,3806.93333333333,3689,3919.53333333333,3975.33333333333,3921.86666666667,4024.33333333333,122.733333333333,116.1,128.9,710.833333333333,693.033333333333,727.133333333333,379.166666666667,369.7,388.5,0.26394022510554,0.255821322851748,0.272542157609181,-0.0186660700557107,-0.0255440832715029,-0.0120793346445584,0.0571451493635955,0.0464138172816644,0.0677385140113724,0.00414093359848153,0.00400874577684135,0.00427860383929801,0.0190056398598919,0.0186468501694142,0.0193203171727139
470,30,70121.9,65628.7666666667,74726.2,71940.3,69581.3,74276.9,4639.63333333333,4532.23333333333,4741.8,3876.43333333333,3812.8,3935,158.933333333333,149.333333333333,168.266666666667,735.5,720.7,752.266666666667,408.433333333333,398.466666666667,419.566666666667,0.221346861819603,0.20866965608261,0.233519656114837,-0.0249486408700919,-0.0303681131207816,-0.0191036302269911,0.0778352674467291,0.0643053908622798,0.089242473788766,0.0042427417377397,0.00410783563846996,0.00437176293858748,0.0201497930152783,0.0197816629776077,0.0205280559386628
