"timeStep","repNb","resource1amountMean","resource1amountICinf","resource1amountICsup","resource2amountMean","resource2amountICinf","resource2amountICsup","prey1PopulationSizeMean","prey1PopulationSizeICinf","prey1PopulationSizeICsup","prey2PopulationSizeMean","prey2PopulationSizeICinf","prey2PopulationSizeICsup","prey1catchesMean","prey1catchesICinf","prey1catchesICsup","prey2catchesMean","prey2catchesICinf","prey2catchesICsup","predator1PopulationSizeMean","predator1PopulationSizeICinf","predator1PopulationSizeICsup","prey1growthRateMean","prey1growthRateICinf","prey1growthRateICsup","prey2growthRateMean","prey2growthRateICinf","prey2growthRateICsup","predatorGrowthRateMean","predatorGrowthRateICinf","predatorGrowthRateICsup","prey1catchRateMean","prey1catchRateICinf","prey1catchRateICsup","prey2catchRateMean","prey2catchRateICinf","prey2catchRateICsup"
0,30,250000,250000,250000,250000,250000,250000,0,0,0,4000,4000,4000,0,0,0,0,0,0,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,250000,250000,250000,67403.2,67068.7,67719.2,0,0,0,2795.56666666667,2786.66666666667,2804.9,0,0,0,645.633333333333,636.766666666667,653.866666666667,202.6,199.666666666667,205.466666666667,0,0,0,-0.301108333333333,-0.303208333333333,-0.298983333333333,-0.324666666666667,-0.334777777777778,-0.315888888888889,0,0,0,0.0173647934257731,0.0171597044269429,0.0175610302947123
20,30,250000,250000,250000,117737.9,117236.833333333,118235.566666667,0,0,0,2627.73333333333,2613.76666666667,2642.76666666667,0,0,0,326.9,319.066666666667,335.033333333333,147.7,143.8,150.9,0,0,0,-0.0600546890466664,-0.0634660956954594,-0.0561927562593288,-0.271332090055872,-0.281638120910408,-0.260629118077953,0,0,0,0.0123400499031325,0.0120876188339639,0.0125789421898354
30,30,250000,250000,250000,124046.5,123281.433333333,124808.6,0,0,0,2945.36666666667,2925.56666666667,2966.2,0,0,0,235.333333333333,228.9,241.433333333333,113.566666666667,110.8,115.966666666667,0,0,0,0.12087789835433,0.115674750466751,0.125340785962256,-0.229976529179887,-0.245001102823829,-0.215570956542399,0,0,0,0.00933433825886299,0.00910905419792872,0.00954615951893
40,30,250000,250000,250000,107933.5,106689.366666667,108996,0,0,0,3391.36666666667,3360.4,3426.5,0,0,0,185.866666666667,180.766666666667,191.2,100.066666666667,97.2,102.933333333333,0,0,0,0.151358890672906,0.145958069871555,0.156849501276923,-0.118575819328682,-0.136252625554006,-0.103409450515783,0,0,0,0.00650221844532914,0.00634285081519826,0.00667629211691005
50,30,250000,250000,250000,87478.5,86047.1,88939.6666666667,0,0,0,3791.7,3751.73333333333,3829.36666666667,0,0,0,193,185.566666666667,198.966666666667,90.5666666666667,87.8666666666667,93,0,0,0,0.118032719898304,0.112805787791792,0.123579566313587,-0.0931042742290265,-0.113337776498566,-0.0743615460401533,0,0,0,0.00584972518469188,0.00567767646063429,0.00600616241857349
60,30,250000,250000,250000,70390.8666666667,68666.7666666667,72009.2,0,0,0,4228.16666666667,4189.16666666667,4270.3,0,0,0,189.9,184.3,196.533333333333,92.0333333333333,89.1333333333333,94.8666666666667,0,0,0,0.115302841044977,0.109814873413331,0.120384161416018,0.0162100305425515,-0.000893636537588896,0.0318597668829823,0,0,0,0.00512913672119863,0.005002173847345,0.00526956064568045
70,30,250000,250000,250000,53370.4,51769.1333333333,54936.0333333333,0,0,0,4616.43333333333,4571.83333333333,4663.4,0,0,0,203.833333333333,196.9,210.9,93.1666666666667,90.1,96.1333333333333,0,0,0,0.0919109304439315,0.0869322788537938,0.0968339052148752,0.0137081721435816,-0.00602166059984988,0.0325400632013832,0,0,0,0.00493264979534481,0.00479580972668034,0.00505439176763574
80,30,250000,250000,250000,40588.5333333333,38926.6,42149.0666666667,0,0,0,4893.53333333333,4856.56666666667,4930.33333333333,0,0,0,223.3,214.166666666667,232.266666666667,99.0333333333333,96.0666666666667,102.2,0,0,0,0.0602960494766899,0.0542801122871729,0.0657670876158894,0.0649241454195738,0.0455916123777285,0.087694752256815,0,0,0,0.004954581651552,0.00482084273808001,0.00509725017534857
90,30,250000,250000,250000,31640.2666666667,30514.0333333333,32827.7,0,0,0,5092,5055.33333333333,5123.83333333333,0,0,0,227.366666666667,218.6,235.4,112.066666666667,108.466666666667,115.566666666667,0,0,0,0.0407000397181857,0.0365668307239038,0.0454386475136644,0.133015014749958,0.1123616228539,0.154499545558803,0,0,0,0.00475090190716532,0.0046150907480173,0.00487112270329641
