"timeStep","repNb","resource1amountMean","resource1amountICinf","resource1amountICsup","resource2amountMean","resource2amountICinf","resource2amountICsup","prey1PopulationSizeMean","prey1PopulationSizeICinf","prey1PopulationSizeICsup","prey2PopulationSizeMean","prey2PopulationSizeICinf","prey2PopulationSizeICsup","prey1catchesMean","prey1catchesICinf","prey1catchesICsup","prey2catchesMean","prey2catchesICinf","prey2catchesICsup","predator1PopulationSizeMean","predator1PopulationSizeICinf","predator1PopulationSizeICsup","prey1growthRateMean","prey1growthRateICinf","prey1growthRateICsup","prey2growthRateMean","prey2growthRateICinf","prey2growthRateICsup","predatorGrowthRateMean","predatorGrowthRateICinf","predatorGrowthRateICsup","prey1catchRateMean","prey1catchRateICinf","prey1catchRateICsup","prey2catchRateMean","prey2catchRateICinf","prey2catchRateICsup"
0,30,250000,250000,250000,250000,250000,250000,0,0,0,4000,4000,4000,0,0,0,0,0,0,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,250000,250000,250000,67595.6333333333,67303.1666666667,67912.5333333333,0,0,0,2786,2776.16666666667,2796.63333333333,0,0,0,649.966666666667,641.266666666667,657.5,201.6,198.933333333333,204.233333333333,0,0,0,-0.3035,-0.306066666666667,-0.300966666666667,-0.328,-0.337111111111111,-0.318888888888889,0,0,0,0.0174957559936062,0.0172905930116691,0.0177179278154072
20,30,250000,250000,250000,118134.9,117508.5,118745.3,0,0,0,2607.66666666667,2589.1,2625.33333333333,0,0,0,324.966666666667,318.7,331.666666666667,149.4,146.333333333333,152.433333333333,0,0,0,-0.0640778092817599,-0.0684105702263192,-0.0598596889596462,-0.259003892441737,-0.269681655860056,-0.24863122077813,0,0,0,0.0123062158206864,0.0121146324319258,0.0125111793809547
30,30,250000,250000,250000,125089.4,124154.2,126029.533333333,0,0,0,2924.93333333333,2901.23333333333,2950.46666666667,0,0,0,235.833333333333,230.166666666667,241.333333333333,114.766666666667,111.6,117.733333333333,0,0,0,0.12165870622823,0.117307861672546,0.125593255015478,-0.231492267384052,-0.247056093527138,-0.217676438056478,0,0,0,0.00943221015178144,0.00923268033136086,0.00961679890008578
40,30,250000,250000,250000,108879.5,107727.866666667,110017.233333333,0,0,0,3365.33333333333,3332.83333333333,3401.16666666667,0,0,0,187.966666666667,181.566666666667,193.933333333333,99.9333333333333,96.6,103.4,0,0,0,0.150510260098672,0.144101955592131,0.156923702917429,-0.128740087698388,-0.150449880440002,-0.108553739056884,0,0,0,0.00662495050566117,0.00644703995855005,0.00679947842984773
50,30,250000,250000,250000,88613.7,86959.9333333333,90204.8333333333,0,0,0,3775.73333333333,3736.63333333333,3811.1,0,0,0,191.8,183.266666666667,199.6,89,85.6333333333333,92.2333333333333,0,0,0,0.122079197334197,0.116988257638224,0.127351629763785,-0.108314845529529,-0.12828563426255,-0.0882736815646218,0,0,0,0.00585826201042145,0.00570610432778507,0.00601863124123664
60,30,250000,250000,250000,70931.5666666667,69310.9,72430.3,0,0,0,4200.23333333333,4158.46666666667,4238.36666666667,0,0,0,186.933333333333,179.6,193.866666666667,89.1333333333333,85.7333333333333,92.6333333333333,0,0,0,0.112585101111176,0.106725934398603,0.118926961975601,0.0016934835184066,-0.0189162368467411,0.021711435160137,0,0,0,0.00507061301180432,0.00493009112897432,0.00520275673304532
70,30,250000,250000,250000,54254.6,52645.4333333333,55673.3666666667,0,0,0,4603.2,4559.23333333333,4646.86666666667,0,0,0,198.3,190.366666666667,206.533333333333,92.3,88.9333333333333,96.1333333333333,0,0,0,0.0960413359592624,0.0908392171931421,0.100878283439798,0.0386364713975604,0.0118193763551235,0.0633471348870511,0,0,0,0.00483118402964565,0.00471128237008285,0.00496029473611178
80,30,250000,250000,250000,40559.2,39190.5,41967.2333333333,0,0,0,4903.66666666667,4868.06666666667,4941.03333333333,0,0,0,220.266666666667,212.433333333333,228.633333333333,97.1666666666667,94.3,100.2,0,0,0,0.0654801973056027,0.0606307474835111,0.070059762991365,0.0568289071986139,0.0356122031795031,0.0794903604736058,0,0,0,0.00489337973571311,0.00476865634465549,0.00502481147938035
90,30,250000,250000,250000,31570.4666666667,30309.1333333333,32773.1,0,0,0,5113.66666666667,5081.23333333333,5144.53333333333,0,0,0,222,214.166666666667,232,109.9,105.733333333333,114,0,0,0,0.0430291738226672,0.0377348256017708,0.0482175131280836,0.129688869909778,0.109683625235826,0.148692210601878,0,0,0,0.00462360057920111,0.00448993399611481,0.00475583946812322
100,30,250000,250000,250000,26208,25219.7,27098.6333333333,0,0,0,5188.13333333333,5160.86666666667,5213.63333333333,0,0,0,277.233333333333,265.4,287.466666666667,119.5,115.1,124.1,0,0,0,0.0147162105125973,0.00976791452161401,0.0199053493620475,0.0888699538785461,0.0726696161451455,0.10637692362654,0,0,0,0.00556127673027496,0.0054157782398381,0.00569981440000425
110,30,250000,250000,250000,24443.8,23662.4666666667,25204.7333333333,0,0,0,5212.46666666667,5188.96666666667,5235.96666666667,0,0,0,301.366666666667,289.433333333333,313.633333333333,132.666666666667,127.7,138.1,0,0,0,0.00479470501289807,-3.76979258514308e-05,0.00990625132235736,0.110586746055884,0.0898103258681987,0.13122378470122,0,0,0,0.00596761370124348,0.00581429611093045,0.00611887503533338
120,30,250000,250000,250000,24071.6333333333,23332.3666666667,24846.2333333333,0,0,0,5210.1,5184.9,5236.6,0,0,0,331.266666666667,317.466666666667,345.8,146.366666666667,140.5,152.366666666667,0,0,0,-0.00042959895087056,-0.00398411539038696,0.00294554745720987,0.104440611487913,0.0897277514417796,0.118465619717904,0,0,0,0.00654675273815221,0.00638615525197202,0.00670516378888307
