"timeStep","repNb","resource1amountMean","resource1amountICinf","resource1amountICsup","resource2amountMean","resource2amountICinf","resource2amountICsup","prey1PopulationSizeMean","prey1PopulationSizeICinf","prey1PopulationSizeICsup","prey2PopulationSizeMean","prey2PopulationSizeICinf","prey2PopulationSizeICsup","prey1catchesMean","prey1catchesICinf","prey1catchesICsup","prey2catchesMean","prey2catchesICinf","prey2catchesICsup","predator1PopulationSizeMean","predator1PopulationSizeICinf","predator1PopulationSizeICsup","prey1growthRateMean","prey1growthRateICinf","prey1growthRateICsup","prey2growthRateMean","prey2growthRateICinf","prey2growthRateICsup","predatorGrowthRateMean","predatorGrowthRateICinf","predatorGrowthRateICsup","prey1catchRateMean","prey1catchRateICinf","prey1catchRateICsup","prey2catchRateMean","prey2catchRateICinf","prey2catchRateICsup"
0,50,250000,250000,250000,250000,250000,250000,0,0,0,4000,4000,4000,0,0,0,0,0,0,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,50,250000,250000,250000,67609.3,67445.4,67794.56,0,0,0,2785.8,2779.2,2792.3,0,0,0,649.48,644.68,654.34,201.2,198.96,203.26,0,0,0,-0.30355,-0.305105,-0.301975,-0.329333333333333,-0.336066666666667,-0.322266666666667,0,0,0,0.0174787584050656,0.0173265435087499,0.0176345136699991
20,50,250000,250000,250000,118133.36,117705.76,118517.62,0,0,0,2614.5,2604.18,2624.74,0,0,0,323.24,316.94,329.6,147.84,145.4,150.12,0,0,0,-0.0614879737580656,-0.064927119900141,-0.0584683495076373,-0.265275050921946,-0.273753116169248,-0.256647884162361,0,0,0,0.0122373306860597,0.0120492972470379,0.0124274852763447
30,50,250000,250000,250000,124736.04,124133.7,125322.3,0,0,0,2923.6,2905.42,2940.32,0,0,0,229.38,224.7,234.04,112.2,109.98,114.22,0,0,0,0.118175515276944,0.113684717851239,0.122218321523467,-0.24062742187691,-0.252200916533307,-0.229334959757249,0,0,0,0.00913804144934706,0.00897335346715148,0.00929251189658936
40,50,250000,250000,250000,108990.76,108081.84,109807.16,0,0,0,3368.2,3343.74,3390.5,0,0,0,184.8,179.04,190.16,97.54,95.2,99.68,0,0,0,0.15211995395614,0.147251902037561,0.156910226384004,-0.130340342088727,-0.141688650439838,-0.119493328350018,0,0,0,0.00650997004943423,0.0063706650974391,0.00664268998021448
50,50,250000,250000,250000,88443.84,87331.22,89604.02,0,0,0,3788.46,3759.08,3817.38,0,0,0,185.64,180.12,191.42,87.4,84.88,89.82,0,0,0,0.124810794294079,0.120312957809913,0.12921687563159,-0.103749045306255,-0.121777928505789,-0.0866316991486096,0,0,0,0.00565841538247949,0.00554437004452209,0.00577565712967535
60,50,250000,250000,250000,70138.02,68983.92,71444.02,0,0,0,4211.88,4181.14,4241.32,0,0,0,180.98,175.44,187.34,88.14,85.82,90.5,0,0,0,0.111875331998402,0.108914502294207,0.11494241147908,0.0112269216560111,-0.00537730246379981,0.0276101139827869,0,0,0,0.00489163544717138,0.00477951520904684,0.00499138841435091
70,50,250000,250000,250000,54147.4,52946.64,55238.72,0,0,0,4615.44,4581.94,4646.6,0,0,0,196.66,191.54,201.38,90.42,87.96,92.7,0,0,0,0.0959175405383804,0.092764244183446,0.0991400933455507,0.0267137122484784,0.0131523408824576,0.0388750230471488,0,0,0,0.00477556772749756,0.00468213313967952,0.00486388811794074
80,50,250000,250000,250000,40329.54,39222.86,41406.04,0,0,0,4906.46,4877.96,4932.84,0,0,0,216.68,209.54,222.98,95.6,92.88,98.12,0,0,0,0.0632724114607073,0.0592187576517033,0.0674159713005752,0.058040033440574,0.0411933647550466,0.0736066139807968,0,0,0,0.00480137220434538,0.004705337903216,0.00489957965097844
90,50,250000,250000,250000,31895.52,31128.56,32633.82,0,0,0,5104.98,5082.68,5128.84,0,0,0,220.74,213.62,227.98,109.72,106.58,112.96,0,0,0,0.0406267826333842,0.0364282833637166,0.0444726937549444,0.148826637092695,0.132436786032246,0.164808689647382,0,0,0,0.00459603957710708,0.00449022026719178,0.00470560521331599
