"timeStep","repNb","resource1amountMean","resource1amountICinf","resource1amountICsup","resource2amountMean","resource2amountICinf","resource2amountICsup","prey1PopulationSizeMean","prey1PopulationSizeICinf","prey1PopulationSizeICsup","prey2PopulationSizeMean","prey2PopulationSizeICinf","prey2PopulationSizeICsup","prey1catchesMean","prey1catchesICinf","prey1catchesICsup","prey2catchesMean","prey2catchesICinf","prey2catchesICsup","predator1PopulationSizeMean","predator1PopulationSizeICinf","predator1PopulationSizeICsup","prey1growthRateMean","prey1growthRateICinf","prey1growthRateICsup","prey2growthRateMean","prey2growthRateICinf","prey2growthRateICsup","predatorGrowthRateMean","predatorGrowthRateICinf","predatorGrowthRateICsup","prey1catchRateMean","prey1catchRateICinf","prey1catchRateICsup","prey2catchRateMean","prey2catchRateICinf","prey2catchRateICsup"
0,50,250000,250000,250000,250000,250000,250000,0,0,0,4000,4000,4000,0,0,0,0,0,0,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,50,250000,250000,250000,67521.88,67302.02,67751.32,0,0,0,2785.06,2777.94,2791.74,0,0,0,649.52,643.44,655.44,202.68,200.16,204.86,0,0,0,-0.303735,-0.305615,-0.301915,-0.3244,-0.332666666666667,-0.316866666666667,0,0,0,0.0174812921263385,0.0173074232693954,0.0176638700299834
20,50,250000,250000,250000,118425.32,118055.8,118770.56,0,0,0,2605.14,2594.66,2615.42,0,0,0,329.56,324.12,334.58,149.48,147.3,151.6,0,0,0,-0.0645817934373681,-0.0677094104198905,-0.0611830285809774,-0.262226635230569,-0.270396228238235,-0.253826218398022,0,0,0,0.0124963280386845,0.0123193819947858,0.0126683046926706
30,50,250000,250000,250000,125148.46,124631.14,125691.86,0,0,0,2918.44,2902.94,2932.8,0,0,0,233.32,228.4,238.26,112.92,110.94,114.88,0,0,0,0.1202756059987,0.116152291564701,0.12425193767625,-0.243785826416613,-0.255228326015761,-0.232904436209653,0,0,0,0.00933422731309668,0.0091818559280409,0.00948808275362315
40,50,250000,250000,250000,109255.3,108545.94,110013.66,0,0,0,3353.36,3329.98,3374.34,0,0,0,185.8,181.64,189.44,100.3,98.26,102.3,0,0,0,0.149026010975036,0.144075427232775,0.153315240724095,-0.110872356591168,-0.126532236472155,-0.0946880059653672,0,0,0,0.00655673411380131,0.00641996752048499,0.00668976191113197
50,50,250000,250000,250000,89154.46,88110.6,90078.66,0,0,0,3767.14,3742.08,3791.06,0,0,0,192.76,187.98,197.76,88.6,86.28,90.78,0,0,0,0.123470361303577,0.119383545810574,0.12741703606283,-0.116439808495593,-0.130343129996304,-0.103174516646552,0,0,0,0.00590724793365293,0.00578441277542671,0.00601854562596796
60,50,250000,250000,250000,71289.48,70250.46,72287.7,0,0,0,4189.94,4163.82,4214.48,0,0,0,186.48,181.66,191.3,90.02,87.72,92.3,0,0,0,0.112352181184979,0.109121903227345,0.115746097023131,0.0172863524033861,0.00111815555095248,0.0338837173437883,0,0,0,0.00506929536199183,0.00496582464418552,0.00517290909632014
70,50,250000,250000,250000,54900.7,53833.38,55939.08,0,0,0,4582.78,4555.04,4607.7,0,0,0,201.36,195.52,207.78,93.1,90.6,95.52,0,0,0,0.0938639001505594,0.0893289533724141,0.0981513257286658,0.0361586736612225,0.0197371360857622,0.0526181937195321,0,0,0,0.00491686412930465,0.0048115240686875,0.00501899459325107
80,50,250000,250000,250000,41371.66,40496.88,42246.96,0,0,0,4881.5,4857.24,4906.94,0,0,0,221.18,215.14,226.8,99.68,96.92,102.3,0,0,0,0.0653399858966447,0.0612618566238555,0.0691344941781664,0.0726606966700701,0.0524456144689499,0.0914747736731422,0,0,0,0.00493783434582656,0.00484370905383935,0.00503488818252981
90,50,250000,250000,250000,32289.96,31412.82,33065.64,0,0,0,5087.44,5063.98,5111.3,0,0,0,229.66,222.4,236.86,112.16,109.38,114.9,0,0,0,0.0423146452566356,0.0383893557815032,0.0457393329021855,0.126775172410196,0.112878502160219,0.14291369853608,0,0,0,0.00481182923523171,0.00470787380961722,0.00490857979967282
