"timeStep","repNb","resource1amountMean","resource1amountICinf","resource1amountICsup","resource2amountMean","resource2amountICinf","resource2amountICsup","prey1PopulationSizeMean","prey1PopulationSizeICinf","prey1PopulationSizeICsup","prey2PopulationSizeMean","prey2PopulationSizeICinf","prey2PopulationSizeICsup","prey1catchesMean","prey1catchesICinf","prey1catchesICsup","prey2catchesMean","prey2catchesICinf","prey2catchesICsup","predator1PopulationSizeMean","predator1PopulationSizeICinf","predator1PopulationSizeICsup","prey1growthRateMean","prey1growthRateICinf","prey1growthRateICsup","prey2growthRateMean","prey2growthRateICinf","prey2growthRateICsup","predatorGrowthRateMean","predatorGrowthRateICinf","predatorGrowthRateICsup","prey1catchRateMean","prey1catchRateICinf","prey1catchRateICsup","prey2catchRateMean","prey2catchRateICinf","prey2catchRateICsup"
0,50,250000,250000,250000,250000,250000,250000,0,0,0,4000,4000,4000,0,0,0,0,0,0,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,50,250000,250000,250000,67370.86,67134.06,67609.34,0,0,0,2795.78,2787.3,2803.78,0,0,0,645.38,639.2,651.54,200.88,198.36,203.32,0,0,0,-0.301055,-0.303135,-0.298905,-0.3304,-0.338333333333333,-0.3228,0,0,0,0.0173598256358379,0.0171964966577002,0.017541144593182
20,50,250000,250000,250000,117898.3,117442.04,118354.8,0,0,0,2618.36,2605.62,2630.64,0,0,0,327.12,322.16,331.82,147.76,145.28,150.1,0,0,0,-0.0634785662861081,-0.0664812728807803,-0.0602372919233911,-0.264243526310565,-0.274025057171419,-0.254774645202964,0,0,0,0.0123436570790419,0.0121634638557147,0.0125376060143358
30,50,250000,250000,250000,124455.68,123838.9,125110.38,0,0,0,2937.48,2919.62,2954.48,0,0,0,229.1,223.92,234.22,113.02,110.48,115.24,0,0,0,0.121925184906735,0.117755330960178,0.126652090692227,-0.234708258879418,-0.247440205142513,-0.222336989865341,0,0,0,0.00911041854719868,0.00894110786555727,0.00928131209167757
40,50,250000,250000,250000,108492.4,107617.06,109337.44,0,0,0,3373.58,3350.2,3396.88,0,0,0,191.86,186.96,197.04,100.62,98.06,103.2,0,0,0,0.148469847370281,0.144421139251317,0.152509252489729,-0.109119317191552,-0.124438115824721,-0.093162830467877,0,0,0,0.00673464207304337,0.00660854947732111,0.00687274820415821
50,50,250000,250000,250000,88431.98,87391.74,89407.32,0,0,0,3790.38,3762.6,3818.76,0,0,0,189.14,183.54,194.54,90.46,88.26,92.66,0,0,0,0.123581021789445,0.119507906099616,0.127549120939119,-0.0986145039072427,-0.115646908691216,-0.0810672493797264,0,0,0,0.00575696576857387,0.00564033618438306,0.00587383102429357
60,50,250000,250000,250000,70253.28,68988.02,71479.02,0,0,0,4211.34,4185.48,4238.24,0,0,0,191.38,185.12,197.6,91.02,88.62,93.44,0,0,0,0.111175135085257,0.108011260628387,0.114280205838737,0.00697735007187843,-0.0075193170801537,0.0205762946070241,0,0,0,0.00517288278824797,0.00506376766829054,0.00527431034228253
70,50,250000,250000,250000,53903.72,52740.8,55072.06,0,0,0,4593.12,4564.52,4621.14,0,0,0,205.24,199.16,211.88,93.44,90.7,96.2,0,0,0,0.0907969665758496,0.0865883795481624,0.094670162118422,0.0279252568014047,0.012830640788848,0.0433591978819709,0,0,0,0.00498846570038276,0.00488230413034444,0.00509159372645043
80,50,250000,250000,250000,41190.94,40108.78,42333.5,0,0,0,4893.18,4862.52,4925.36,0,0,0,220.28,214.58,226.24,99.68,97,102.48,0,0,0,0.0654038707186939,0.0620311815153816,0.0683966825688014,0.0681219030222346,0.0521801513598145,0.0829346662407301,0,0,0,0.00490870760037784,0.00481460026319792,0.00499508082099563
90,50,250000,250000,250000,32160.16,31219.68,33075.04,0,0,0,5095.98,5072.14,5118.7,0,0,0,230.46,223.7,237.58,111.82,108.82,114.96,0,0,0,0.0416619775922935,0.0374527377074628,0.0460548534808344,0.12399215825136,0.106248666098881,0.141884709278482,0,0,0,0.00481870047096863,0.00471267383165808,0.00491992787498843
100,50,250000,250000,250000,26865.08,26100.46,27613.54,0,0,0,5170.22,5150.5,5192.54,0,0,0,279.04,270.98,286.72,124.48,120.72,128.14,0,0,0,0.0146673130448308,0.0113750221593391,0.0179597436238689,0.113711581980857,0.0966375011503048,0.130704171507813,0,0,0,0.00561918174906163,0.00550276471590932,0.00572898644002503
110,50,250000,250000,250000,25153.5,24488.52,25901.5,0,0,0,5184.98,5164.42,5207.1,0,0,0,312.34,301.66,321.52,136.32,131.78,140.56,0,0,0,0.00294004497103664,-0.000499841863237396,0.00649975312408443,0.0950931128016658,0.0788459300013798,0.109309413460604,0,0,0,0.00621549076212427,0.00609390066055907,0.00633165879728831
120,50,250000,250000,250000,24992.96,24303.06,25625.92,0,0,0,5172.1,5151.26,5193.58,0,0,0,345.74,333.52,357.2,150.54,146.44,154.56,0,0,0,-0.00239960745660681,-0.00561196676958187,0.00133621598083664,0.107891522870173,0.0937273971437626,0.122642101989865,0,0,0,0.00688103534740095,0.0067431177437985,0.00703270393860682
130,50,250000,250000,250000,25590.2,24945.14,26238.64,0,0,0,5156.3,5136.26,5175.06,0,0,0,363.42,353.34,373.22,168.76,163.6,173.5,0,0,0,-0.00295017844459571,-0.00690696720807754,0.000397361487989036,0.121865305369753,0.106993296660279,0.13761704848637,0,0,0,0.00725800788333074,0.00711505670927092,0.0073928888771378
140,50,250000,250000,250000,26238.8,25570.64,26924.88,0,0,0,5116.1,5091.56,5138.26,0,0,0,412.64,400.64,423.06,184.46,179.32,189.24,0,0,0,-0.00777235059529923,-0.0112680174100632,-0.00446073265330328,0.0938150389516922,0.0793600508424294,0.107030531410259,0,0,0,0.00830345291018151,0.00816661451193935,0.00844346483215205
150,50,250000,250000,250000,27581.72,26880.02,28405.82,0,0,0,5054.06,5030.9,5077.32,0,0,0,450.84,437.52,464.08,202.04,197.34,207.22,0,0,0,-0.0120513858261106,-0.0154966360014499,-0.00826864531755077,0.0980742138788635,0.0849841130428058,0.111507404356954,0,0,0,0.00917923589958467,0.00901649849048233,0.00934183563342721
160,50,250000,250000,250000,29565.44,28691.34,30377.96,0,0,0,5009.98,4983.94,5034.8,0,0,0,485.54,472.38,498.08,221.12,215.38,226.42,0,0,0,-0.00867066799503571,-0.0121820817493576,-0.00517133298732926,0.0950318808904322,0.0844811659799067,0.106021867352479,0,0,0,0.0100406736833075,0.00986946442871374,0.0102055311351632
170,50,250000,250000,250000,31511.56,30712.76,32346.96,0,0,0,4929.6,4904.32,4954.98,0,0,0,529.84,514.36,544.5,240.28,235.08,245.82,0,0,0,-0.0159785289941056,-0.0196102636128824,-0.0125260104352515,0.0880840195470376,0.0758596789120949,0.0998020646518531,0,0,0,0.0111031764907189,0.010925759472,0.0112769238229338
180,50,250000,250000,250000,34031.68,33114.64,35030.32,0,0,0,4856.16,4828.5,4881.7,0,0,0,564.18,551.94,577.06,261.72,256.04,267.32,0,0,0,-0.014848522736314,-0.018117300467135,-0.0115506291587391,0.090244784360162,0.0805160344161698,0.0994866754537697,0,0,0,0.0120623221602878,0.0118519979084375,0.0122665312935351
190,50,250000,250000,250000,36780.74,35800.58,37681,0,0,0,4771.96,4742.9,4799.12,0,0,0,614.82,602.62,626.84,280.56,274.76,285.8,0,0,0,-0.0172916662800382,-0.0206351762451948,-0.0142369852856106,0.0734068688546671,0.0631215201414204,0.0829021236047475,0,0,0,0.0134158391828365,0.0132342515265467,0.0136101923622911
200,50,250000,250000,250000,39986.88,38898.46,41047.64,0,0,0,4688.62,4657.78,4717.16,0,0,0,645.22,633.4,656.12,299.18,293.46,304.92,0,0,0,-0.0174065457932768,-0.0208897283905765,-0.0139253117429986,0.0670257856441773,0.0566640600606166,0.0767870667368269,0,0,0,0.0143785463552718,0.0141665196947978,0.0145790336767673
210,50,250000,250000,250000,43274.14,42195.58,44406.04,0,0,0,4592.18,4559.58,4623.64,0,0,0,675.16,662.66,687.48,313.82,308.1,319.78,0,0,0,-0.0205412538486055,-0.0246596739407545,-0.0162231149447725,0.0496760881758402,0.0403553912536725,0.0588359648187925,0,0,0,0.015376510548062,0.0151523417397778,0.0155761906885532
220,50,250000,250000,250000,46871.1,45525.58,48146.06,0,0,0,4496.2,4458.5,4532.76,0,0,0,698.26,686.54,709.74,329.52,324.06,334.48,0,0,0,-0.0208686224932478,-0.0251953620831356,-0.0164556992580095,0.0515602540461962,0.0407865641698245,0.0612667434404266,0,0,0,0.0162939414304975,0.0160712666899029,0.016515526710721
230,50,250000,250000,250000,50603.36,49132.72,52053.72,0,0,0,4380.88,4341.24,4417.96,0,0,0,718.82,708.96,729.48,337.68,332.48,342.34,0,0,0,-0.0255911264331548,-0.0298013724728761,-0.0215434177172924,0.025548542147631,0.0148984776497587,0.0353161483599027,0,0,0,0.0171883041783273,0.016956504557159,0.0174108293699033
