"timeStep","repNb","resource1amountMean","resource1amountICinf","resource1amountICsup","resource2amountMean","resource2amountICinf","resource2amountICsup","prey1PopulationSizeMean","prey1PopulationSizeICinf","prey1PopulationSizeICsup","prey2PopulationSizeMean","prey2PopulationSizeICinf","prey2PopulationSizeICsup","prey1catchesMean","prey1catchesICinf","prey1catchesICsup","prey2catchesMean","prey2catchesICinf","prey2catchesICsup","predator1PopulationSizeMean","predator1PopulationSizeICinf","predator1PopulationSizeICsup","prey1growthRateMean","prey1growthRateICinf","prey1growthRateICsup","prey2growthRateMean","prey2growthRateICinf","prey2growthRateICsup","predatorGrowthRateMean","predatorGrowthRateICinf","predatorGrowthRateICsup","prey1catchRateMean","prey1catchRateICinf","prey1catchRateICsup","prey2catchRateMean","prey2catchRateICinf","prey2catchRateICsup"
0,30,250000,250000,250000,250000,250000,250000,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,250000,250000,250000,245011.633333333,244982.666666667,245041.633333333,0,0,0,84.8666666666667,83.7333333333333,86.0333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-0.151333333333333,-0.163,-0.141,0,0,0,0,0,0,0,0,0
20,30,250000,250000,250000,245722.3,245650.2,245788.466666667,0,0,0,90.3333333333333,88.6,92.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0645668628193516,0.0486548516791095,0.0809635561107647,0,0,0,0,0,0,0,0,0
30,30,250000,250000,250000,245485.9,245400.833333333,245572.2,0,0,0,110.366666666667,107.966666666667,112.566666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.223500410623962,0.198953180103052,0.248659117328968,0,0,0,0,0,0,0,0,0
40,30,250000,250000,250000,244487.233333333,244360.433333333,244614.733333333,0,0,0,138.666666666667,134.566666666667,142.266666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.256689324233651,0.231526096692636,0.281689171931927,0,0,0,0,0,0,0,0,0
50,30,250000,250000,250000,243050.366666667,242859.933333333,243278.066666667,0,0,0,169.2,165.1,172.7,0,0,0,0,0,0,0,0,0,0,0,0,0.223051192747359,0.202214160994382,0.24621964631936,0,0,0,0,0,0,0,0,0
60,30,250000,250000,250000,241556.033333333,241356.566666667,241761.3,0,0,0,201.266666666667,196.5,205.5,0,0,0,0,0,0,0,0,0,0,0,0,0.19070064890884,0.172542711004018,0.20892727287817,0,0,0,0,0,0,0,0,0
70,30,250000,250000,250000,239939.633333333,239710.133333333,240163.9,0,0,0,244.666666666667,238.766666666667,250.7,0,0,0,0,0,0,0,0,0,0,0,0,0.217119077087888,0.193851706247181,0.238820305859317,0,0,0,0,0,0,0,0,0
80,30,250000,250000,250000,237841.933333333,237561.566666667,238130.2,0,0,0,291.666666666667,286.033333333333,296.933333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.193923296768809,0.178176492146866,0.208151361127937,0,0,0,0,0,0,0,0,0
90,30,250000,250000,250000,235448.6,235189.266666667,235697.233333333,0,0,0,354.866666666667,347.833333333333,362.133333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.217210573106077,0.203470223769101,0.231344171882756,0,0,0,0,0,0,0,0,0
100,30,250000,250000,250000,232260.1,231896.366666667,232604.5,0,0,0,430.7,421.1,441.133333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.213881123289617,0.200378319734206,0.228213119840205,0,0,0,0,0,0,0,0,0
110,30,250000,250000,250000,228453.2,227971.166666667,228903.566666667,0,0,0,524.2,513.2,534.5,0,0,0,0,0,0,0,0,0,0,0,0,0.217765890456362,0.206188476620917,0.230141349907929,0,0,0,0,0,0,0,0,0
120,30,250000,250000,250000,223810.133333333,223235.766666667,224391.5,0,0,0,630.866666666667,617.766666666667,643.7,0,0,0,0,0,0,0,0,0,0,0,0,0.203713643273384,0.191824274186401,0.215665595701842,0,0,0,0,0,0,0,0,0
130,30,250000,250000,250000,218419.5,217689.133333333,219099.566666667,0,0,0,770.633333333333,751.433333333333,790.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.221223722066931,0.209698587056226,0.233576796471864,0,0,0,0,0,0,0,0,0
