"timeStep","repNb","resource1amountMean","resource1amountICinf","resource1amountICsup","resource2amountMean","resource2amountICinf","resource2amountICsup","prey1PopulationSizeMean","prey1PopulationSizeICinf","prey1PopulationSizeICsup","prey2PopulationSizeMean","prey2PopulationSizeICinf","prey2PopulationSizeICsup","prey1catchesMean","prey1catchesICinf","prey1catchesICsup","prey2catchesMean","prey2catchesICinf","prey2catchesICsup","predator1PopulationSizeMean","predator1PopulationSizeICinf","predator1PopulationSizeICsup","prey1growthRateMean","prey1growthRateICinf","prey1growthRateICsup","prey2growthRateMean","prey2growthRateICinf","prey2growthRateICsup","predatorGrowthRateMean","predatorGrowthRateICinf","predatorGrowthRateICsup","prey1catchRateMean","prey1catchRateICinf","prey1catchRateICsup","prey2catchRateMean","prey2catchRateICinf","prey2catchRateICsup"
0,30,250000,250000,250000,250000,250000,250000,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,250000,250000,250000,244986.5,244954.933333333,245017.3,0,0,0,85.0333333333333,83.9333333333333,86.0333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-0.149666666666667,-0.16,-0.139333333333333,0,0,0,0,0,0,0,0,0
20,30,250000,250000,250000,245736.933333333,245683.3,245792.166666667,0,0,0,90.9333333333333,89.1,92.8,0,0,0,0,0,0,0,0,0,0,0,0,0.0694474411246462,0.0532995367369786,0.0877691339948077,0,0,0,0,0,0,0,0,0
30,30,250000,250000,250000,245440.933333333,245354.233333333,245521.633333333,0,0,0,112.666666666667,109.666666666667,115.433333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.23954434130168,0.215067963027094,0.263689476313505,0,0,0,0,0,0,0,0,0
40,30,250000,250000,250000,244349.9,244190.333333333,244492.666666667,0,0,0,138.933333333333,135.366666666667,142.266666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.235510156785941,0.21034858182249,0.260768972753051,0,0,0,0,0,0,0,0,0
50,30,250000,250000,250000,243040.9,242899,243196.766666667,0,0,0,169.333333333333,166.366666666667,172.4,0,0,0,0,0,0,0,0,0,0,0,0,0.222624861448858,0.193731992897798,0.251305730116961,0,0,0,0,0,0,0,0,0
60,30,250000,250000,250000,241549.6,241396.7,241683.1,0,0,0,203.666666666667,199.2,208.233333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.202930789636891,0.184458277648228,0.221633767055353,0,0,0,0,0,0,0,0,0
70,30,250000,250000,250000,239801,239563,240039.533333333,0,0,0,246.966666666667,239.666666666667,253.3,0,0,0,0,0,0,0,0,0,0,0,0,0.212761357395436,0.195113883121327,0.230968765248402,0,0,0,0,0,0,0,0,0
80,30,250000,250000,250000,237606.733333333,237271.1,237917.266666667,0,0,0,299.466666666667,292.266666666667,306.166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.214403652194528,0.195390745806006,0.232698712246496,0,0,0,0,0,0,0,0,0
90,30,250000,250000,250000,235059.8,234722.4,235410.166666667,0,0,0,361.633333333333,353.4,370.1,0,0,0,0,0,0,0,0,0,0,0,0,0.208288371851804,0.191950574181988,0.225346904957067,0,0,0,0,0,0,0,0,0
100,30,250000,250000,250000,231963.7,231482.933333333,232402.166666667,0,0,0,438.933333333333,427.1,450.6,0,0,0,0,0,0,0,0,0,0,0,0,0.214144806868267,0.197891804394907,0.230909691987041,0,0,0,0,0,0,0,0,0
110,30,250000,250000,250000,228020.133333333,227483.9,228604.1,0,0,0,526.566666666667,513.233333333333,539.533333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.200211298018927,0.188192722917709,0.213383267155043,0,0,0,0,0,0,0,0,0
120,30,250000,250000,250000,223657.4,223014.466666667,224316.866666667,0,0,0,644.1,626.633333333333,660.5,0,0,0,0,0,0,0,0,0,0,0,0,0.223534471581469,0.212881417549773,0.233848700963229,0,0,0,0,0,0,0,0,0
130,30,250000,250000,250000,217840.433333333,217064.333333333,218650.9,0,0,0,778.3,759.766666666667,795.433333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.209575428277681,0.197387800230303,0.221495298098508,0,0,0,0,0,0,0,0,0
140,30,250000,250000,250000,211152.933333333,210169.766666667,212013.066666667,0,0,0,944.133333333333,922.733333333333,965.2,0,0,0,0,0,0,0,0,0,0,0,0,0.213329989367937,0.202835406738454,0.22307833663524,0,0,0,0,0,0,0,0,0
150,30,250000,250000,250000,202671.033333333,201690.566666667,203719.866666667,0,0,0,1143.96666666667,1117.66666666667,1170.8,0,0,0,0,0,0,0,0,0,0,0,0,0.211989153036359,0.201565698714253,0.222341312981557,0,0,0,0,0,0,0,0,0
160,30,250000,250000,250000,192779.666666667,191344.666666667,194063.766666667,0,0,0,1385.53333333333,1354.7,1416.16666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.211056113411021,0.20379511409602,0.217987282538871,0,0,0,0,0,0,0,0,0
170,30,250000,250000,250000,180626.8,178960.9,182330.566666667,0,0,0,1679.93333333333,1638.5,1718.16666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.212633620341844,0.20566183201679,0.220116381303243,0,0,0,0,0,0,0,0,0
180,30,250000,250000,250000,165919.233333333,163985.6,167936.533333333,0,0,0,2034.96666666667,1987.1,2085.36666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.211471051970673,0.205056438770833,0.217741497672274,0,0,0,0,0,0,0,0,0
190,30,250000,250000,250000,148490.866666667,146217.6,151081,0,0,0,2451.63333333333,2398.6,2506.8,0,0,0,0,0,0,0,0,0,0,0,0,0.205038078120081,0.199949905801004,0.209468790552029,0,0,0,0,0,0,0,0,0
200,30,250000,250000,250000,127824.6,125162.566666667,130381.066666667,0,0,0,2956,2880.1,3023.93333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.205542695706616,0.200012819203525,0.211387251386241,0,0,0,0,0,0,0,0,0
210,30,250000,250000,250000,107414.6,104044.2,110914.4,0,0,0,3349.96666666667,3273.13333333333,3421.23333333333,0,0,0,179.366666666667,174.066666666667,184.466666666667,55.5,53.6666666666667,57.2666666666667,0,0,0,0.133594085672689,0.129193421593148,0.137860801248053,-0.445,-0.462333333333333,-0.426,0,0,0,0.00624010556922711,0.00609844259432203,0.006384077091
220,30,250000,250000,250000,87943.9666666667,84433.9666666667,91228.3333333333,0,0,0,3842.86666666667,3766.23333333333,3924.26666666667,0,0,0,110.966666666667,103.533333333333,117.633333333333,43.4,41.0333333333333,45.7666666666667,0,0,0,0.147716340946918,0.141437494854638,0.153605122049579,-0.221101165536557,-0.247159038157177,-0.195142932892085,0,0,0,0.00335071380607689,0.00324005701159321,0.00345062952184475
230,30,250000,250000,250000,67022.8666666667,63839.2666666667,70346.6333333333,0,0,0,4365.9,4290,4435.83333333333,0,0,0,96.1666666666667,89.6,103.3,40.7666666666667,37.8666666666667,43.6333333333333,0,0,0,0.136926084007413,0.130176111620154,0.143593778552367,-0.0632286159848574,-0.0968526540408349,-0.0301903280187013,0,0,0,0.00251956976779103,0.00243400188552162,0.00260749335521587
240,30,250000,250000,250000,47298.6,44927.4,50170.4666666667,0,0,0,4824,4767.43333333333,4882.5,0,0,0,90.5333333333333,83.1666666666667,97.7,45.0333333333333,41.1,48.5666666666667,0,0,0,0.105752454895191,0.0974243800140005,0.113721785176292,0.101576253590692,0.0636422947085854,0.136447546941302,0,0,0,0.00208276549562675,0.0019984678272956,0.00216882971150006
250,30,250000,250000,250000,33071.3333333333,31336.3333333333,34950.2666666667,0,0,0,5136.46666666667,5098.53333333333,5166.43333333333,0,0,0,110.733333333333,101.366666666667,120.033333333333,48.8,44.4,53.2666666666667,0,0,0,0.0654509008418352,0.0577046570952925,0.0735248076816852,0.0779180107019766,0.0451952117347295,0.111068305994074,0,0,0,0.00231222484168913,0.00221710712659352,0.00239992076424741
260,30,250000,250000,250000,24747.6666666667,23851.7333333333,25794.9,0,0,0,5317.13333333333,5292.73333333333,5340.5,0,0,0,124.6,111.566666666667,137.133333333333,52,47,56.9,0,0,0,0.0354313875528402,0.0293229766067729,0.0420182120064857,0.0638029490460566,0.0389048154850171,0.0915446077095706,0,0,0,0.00244812090083557,0.00234251079849762,0.00254991009655876
270,30,250000,250000,250000,20221.9,19549.5666666667,20875.5666666667,0,0,0,5394.7,5369.6,5419.73333333333,0,0,0,130.866666666667,117.133333333333,144.4,60.7666666666667,54.6666666666667,66.0666666666667,0,0,0,0.0147114066512891,0.00896511122497183,0.0208000043796762,0.175834640832152,0.150848794752428,0.199909042991091,0,0,0,0.00249009432578488,0.0023808167423752,0.0026034774846088
280,30,250000,250000,250000,19073,18415.6333333333,19745.7666666667,0,0,0,5393.43333333333,5371.56666666667,5415.13333333333,0,0,0,156.3,142.133333333333,170.366666666667,68.5,61.6666666666667,74.6666666666667,0,0,0,-0.000106922376275156,-0.00528867901338149,0.00469059556119923,0.13028736436989,0.102467109414475,0.15715306653053,0,0,0,0.00294439615710485,0.0028232012422126,0.00305781648744069
