"timeStep","repNb","resource1amountMean","resource1amountICinf","resource1amountICsup","resource2amountMean","resource2amountICinf","resource2amountICsup","prey1PopulationSizeMean","prey1PopulationSizeICinf","prey1PopulationSizeICsup","prey2PopulationSizeMean","prey2PopulationSizeICinf","prey2PopulationSizeICsup","prey1catchesMean","prey1catchesICinf","prey1catchesICsup","prey2catchesMean","prey2catchesICinf","prey2catchesICsup","predator1PopulationSizeMean","predator1PopulationSizeICinf","predator1PopulationSizeICsup","prey1growthRateMean","prey1growthRateICinf","prey1growthRateICsup","prey2growthRateMean","prey2growthRateICinf","prey2growthRateICsup","predatorGrowthRateMean","predatorGrowthRateICinf","predatorGrowthRateICsup","prey1catchRateMean","prey1catchRateICinf","prey1catchRateICsup","prey2catchRateMean","prey2catchRateICinf","prey2catchRateICsup"
0,30,250000,250000,250000,250000,250000,250000,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,250000,250000,250000,245007.366666667,244972.066666667,245043.366666667,0,0,0,85,83.8666666666667,86.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-0.15,-0.161333333333333,-0.138,0,0,0,0,0,0,0,0,0
20,30,250000,250000,250000,245754.766666667,245687.666666667,245816.8,0,0,0,89.6,87.7333333333333,91.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0542598779960801,0.0357760195552589,0.0729513234785691,0,0,0,0,0,0,0,0,0
30,30,250000,250000,250000,245546.3,245445.866666667,245642.8,0,0,0,108.5,105.7,111.266666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.211845999673691,0.186568524948784,0.234908507031811,0,0,0,0,0,0,0,0,0
40,30,250000,250000,250000,244577,244432.533333333,244705,0,0,0,133.266666666667,129.133333333333,137.233333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.228772840829833,0.206356862539761,0.250229627585937,0,0,0,0,0,0,0,0,0
50,30,250000,250000,250000,243345.233333333,243175.733333333,243525.566666667,0,0,0,163.466666666667,159.7,167.166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.231207550270081,0.202131990271197,0.266128271899172,0,0,0,0,0,0,0,0,0
60,30,250000,250000,250000,241827.566666667,241640.666666667,242020.133333333,0,0,0,199.6,193.966666666667,205.366666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.220877241830482,0.204542538522608,0.238373799024098,0,0,0,0,0,0,0,0,0
70,30,250000,250000,250000,240008.233333333,239717.433333333,240275.4,0,0,0,241.333333333333,234.9,248.233333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.210453264037435,0.191891299993658,0.230893397368056,0,0,0,0,0,0,0,0,0
80,30,250000,250000,250000,237905.933333333,237540.5,238231.066666667,0,0,0,294.166666666667,285.266666666667,303.433333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.219048574946839,0.20364311088935,0.236652748386288,0,0,0,0,0,0,0,0,0
90,30,250000,250000,250000,235309.866666667,234823.9,235750.933333333,0,0,0,355.3,343.1,367.166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.208263630928542,0.19158183377401,0.225112802529539,0,0,0,0,0,0,0,0,0
100,30,250000,250000,250000,232208.266666667,231569.866666667,232766.866666667,0,0,0,429.5,414.233333333333,444.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.208770577857464,0.195340808460227,0.222260950485008,0,0,0,0,0,0,0,0,0
110,30,250000,250000,250000,228487.8,227765.3,229249.033333333,0,0,0,521.266666666667,502.333333333333,540,0,0,0,0,0,0,0,0,0,0,0,0,0.213856029989588,0.202155697763543,0.226353421438421,0,0,0,0,0,0,0,0,0
120,30,250000,250000,250000,223914.933333333,223007.466666667,224887.7,0,0,0,635.166666666667,612.133333333333,658.733333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.218045101775532,0.209496743179023,0.227276020096564,0,0,0,0,0,0,0,0,0
130,30,250000,250000,250000,218258.866666667,217157.5,219421.533333333,0,0,0,766.633333333333,738.7,791.533333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.208246006601619,0.196369471590298,0.220096121030565,0,0,0,0,0,0,0,0,0
140,30,250000,250000,250000,211655.766666667,210315,212962.133333333,0,0,0,928.566666666667,895.366666666667,958.6,0,0,0,0,0,0,0,0,0,0,0,0,0.211390443278877,0.202860993055118,0.220223718023012,0,0,0,0,0,0,0,0,0
150,30,250000,250000,250000,203568.666666667,201798.366666667,205114.7,0,0,0,1118.76666666667,1077.8,1162.96666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.204685507046631,0.196138141867302,0.212721967723619,0,0,0,0,0,0,0,0,0
160,30,250000,250000,250000,194107.966666667,191852.666666667,196017.2,0,0,0,1358.06666666667,1310.76666666667,1408.9,0,0,0,0,0,0,0,0,0,0,0,0,0.214256779594161,0.204109035057494,0.224851455393512,0,0,0,0,0,0,0,0,0
170,30,250000,250000,250000,182017.033333333,179455.6,184502.666666667,0,0,0,1645.83333333333,1587.83333333333,1701.4,0,0,0,0,0,0,0,0,0,0,0,0,0.212402698925605,0.205361172372327,0.220175963047367,0,0,0,0,0,0,0,0,0
180,30,250000,250000,250000,167651.466666667,164476.033333333,170538,0,0,0,1996.76666666667,1931.3,2065.9,0,0,0,0,0,0,0,0,0,0,0,0,0.213835849863024,0.208324618217927,0.219397698106013,0,0,0,0,0,0,0,0,0
190,30,250000,250000,250000,150348.6,146959,153524.366666667,0,0,0,2410.66666666667,2329.43333333333,2499.46666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.207258536128871,0.200822523639939,0.213850961416941,0,0,0,0,0,0,0,0,0
200,30,250000,250000,250000,130019.833333333,125509.1,133874.966666667,0,0,0,2907.53333333333,2809.73333333333,3014.2,0,0,0,0,0,0,0,0,0,0,0,0,0.206093009354599,0.199500474010983,0.212472334293923,0,0,0,0,0,0,0,0,0
210,30,250000,250000,250000,109719.233333333,104830.4,114497.233333333,0,0,0,3304.33333333333,3195.86666666667,3410.86666666667,0,0,0,167.766666666667,161.5,173.6,52.1666666666667,49.4,54.6333333333333,0,0,0,0.137362124763964,0.132737697728945,0.142334017647656,-0.478333333333333,-0.506,-0.452666666666667,0,0,0,0.00593484736978601,0.00579892943868214,0.00606616518837049
220,30,250000,250000,250000,89799.1,85282.0333333333,94376.6333333333,0,0,0,3802.33333333333,3688.13333333333,3909.43333333333,0,0,0,99.5666666666667,92.0333333333333,106.7,39.0333333333333,36.0333333333333,42.0333333333333,0,0,0,0.151954415877012,0.145856476969682,0.158244122843968,-0.255415834049055,-0.286180770263517,-0.226700443232837,0,0,0,0.00303599643641472,0.00292274719731799,0.00313912966778024
230,30,250000,250000,250000,68346.5666666667,64327.2,72644.5,0,0,0,4324.43333333333,4233.06666666667,4416.63333333333,0,0,0,87.8333333333333,79.5,96.2,35.5,32.0333333333333,39.0666666666667,0,0,0,0.139115765039516,0.129392492013248,0.147628653874909,-0.0993698921254516,-0.136880338347229,-0.0639472289886178,0,0,0,0.00230973485633003,0.00221422679236344,0.00240591432000439
240,30,250000,250000,250000,48701,45526.7,51853.0666666667,0,0,0,4813.23333333333,4741.1,4883.2,0,0,0,76.8666666666667,68.3666666666667,84.2666666666667,38.6666666666667,35.1,42.2333333333333,0,0,0,0.114471165266938,0.104533438506265,0.123650978471008,0.0902392830129885,0.0615968970519382,0.120915205449194,0,0,0,0.00177370057539874,0.00169091555037309,0.00185125167105135
