"timeStep","repNb","resource1amountMean","resource1amountICinf","resource1amountICsup","resource2amountMean","resource2amountICinf","resource2amountICsup","prey1PopulationSizeMean","prey1PopulationSizeICinf","prey1PopulationSizeICsup","prey2PopulationSizeMean","prey2PopulationSizeICinf","prey2PopulationSizeICsup","prey1catchesMean","prey1catchesICinf","prey1catchesICsup","prey2catchesMean","prey2catchesICinf","prey2catchesICsup","predator1PopulationSizeMean","predator1PopulationSizeICinf","predator1PopulationSizeICsup","prey1growthRateMean","prey1growthRateICinf","prey1growthRateICsup","prey2growthRateMean","prey2growthRateICinf","prey2growthRateICsup","predatorGrowthRateMean","predatorGrowthRateICinf","predatorGrowthRateICsup","prey1catchRateMean","prey1catchRateICinf","prey1catchRateICsup","prey2catchRateMean","prey2catchRateICinf","prey2catchRateICsup"
0,30,250000,250000,250000,250000,250000,250000,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,250000,250000,250000,245019.833333333,244983.7,245057.3,0,0,0,84.8,83.9333333333333,85.7333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-0.152,-0.161666666666667,-0.143,0,0,0,0,0,0,0,0,0
20,30,250000,250000,250000,245737.1,245676.233333333,245796.233333333,0,0,0,90.6,88.5666666666667,92.5333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0683139350057285,0.0503067334650651,0.086264252923659,0,0,0,0,0,0,0,0,0
30,30,250000,250000,250000,245467.466666667,245360.166666667,245556.666666667,0,0,0,111.233333333333,108.133333333333,114.6,0,0,0,0,0,0,0,0,0,0,0,0,0.229401490146786,0.19801076545233,0.269261992294323,0,0,0,0,0,0,0,0,0
40,30,250000,250000,250000,244452.466666667,244284.233333333,244607.9,0,0,0,137.133333333333,133.866666666667,140.7,0,0,0,0,0,0,0,0,0,0,0,0,0.236814087445708,0.209019003789697,0.265342533408717,0,0,0,0,0,0,0,0,0
50,30,250000,250000,250000,243164.9,242985.466666667,243324.566666667,0,0,0,163.966666666667,160.666666666667,167.866666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.197016983100062,0.177371943507404,0.215145949377463,0,0,0,0,0,0,0,0,0
60,30,250000,250000,250000,241769.666666667,241572.9,241956,0,0,0,198.8,193.2,204.2,0,0,0,0,0,0,0,0,0,0,0,0,0.212620889204221,0.193329668928964,0.230385296550423,0,0,0,0,0,0,0,0,0
70,30,250000,250000,250000,240083.666666667,239789.633333333,240346.5,0,0,0,238.066666666667,232.3,244.233333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.198785143981938,0.18158466202921,0.213776405297219,0,0,0,0,0,0,0,0,0
80,30,250000,250000,250000,238091.1,237741.8,238408.2,0,0,0,289.5,282.266666666667,297.8,0,0,0,0,0,0,0,0,0,0,0,0,0.21710387639444,0.197185434602342,0.234600408359507,0,0,0,0,0,0,0,0,0
90,30,250000,250000,250000,235572.933333333,235155.866666667,235937.9,0,0,0,351.4,341.733333333333,361.366666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.214314706056121,0.197388974756164,0.231659205781223,0,0,0,0,0,0,0,0,0
100,30,250000,250000,250000,232406.966666667,231857.033333333,232889.233333333,0,0,0,426.8,415.1,438.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.215279446141828,0.20483685465654,0.226424210688416,0,0,0,0,0,0,0,0,0
110,30,250000,250000,250000,228708.4,228093.266666667,229305.966666667,0,0,0,517.933333333333,503.466666666667,533.166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.213544462728216,0.201911757223448,0.224401814354843,0,0,0,0,0,0,0,0,0
